"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","2363447187299677","photo","https://www.facebook.com/photo.php?fbid=2363447187299677&set=a.553217276604314&type=3","No photo description available.","2363447290633000","photo","https://www.facebook.com/photo.php?fbid=2363447290633000&set=a.553217276604314&type=3","No photo description available.","2363447420632987","photo","https://www.facebook.com/photo.php?fbid=2363447420632987&set=a.553217276604314&type=3","No photo description available.","2363447477299648","photo","https://www.facebook.com/photo.php?fbid=2363447477299648&set=a.553217276604314&type=3","No photo description available.","2363447517299644","photo","https://www.facebook.com/photo.php?fbid=2363447517299644&set=a.553217276604314&type=3","100057481388927","Bumper Brothers","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/305099895_553217289937646_8416763061068634189_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1050x1050&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_8w69WXSAjcQ7kNvwHScLna&_nc_oc=AdrkVXrF18LSELBmA0GA-L33Cxd1dpnn4GKmiz8blKgUymHnccnyovo8HDJIEpVxycQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=gYlNGSZ2K1SH6z8S5r9kcQ&_nc_ss=7c2a8&oh=00_AQD48G0gnA3qrOBoM5y3TalGQCf1ptGPyPxbl3aAjxmZOA&oe=6A5FA5E5","https://www.facebook.com/profile.php?id=100057481388927","0","2363447713966291","For Sale:

A Very Fresh and Original 2014 Ford Ranger XLT 4X2 2.2 M/T :) 

Very Fresh!
Manual transmission smooth and accurate shifting! 
Gives 9-12kms/l City Driving
Very fresh in and out! 
Very fresh paint! 
No accidents!
Super cold aircon!
Excellent running condition!  
Almost brand new Good Year Offroad Tires!
Brand new leather seats from Seatmate!
100% not flooded!

YOUR RIDE. OUR PRIDE.
We are Bumper Brothers.
🤗💪🚘

Meet ups in Shell Marcos Highway, near Sta. Lucia mall after Town and Country. Marikina, Cainta, Antipolo areas.",,"4",,,,"4","0","1577232794000","https://www.facebook.com/permalink.php?story_fbid=pfbid0wvNQ9NfV4aZEo37K1NCykC1RyGyFxyPhcd3YefbfBK5b8BNpyMYJDbWqoy7Dffb1l&id=100057481388927"
,,,,,,,,,,,,,,,,,,,,"100069174070582","Pagasa Nationalcapitalregionprsd","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/117890349_325012645508210_7691668635129397714_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nzJFNRcbOIIQ7kNvwG7Hrs4&_nc_oc=AdpjXE9jW5tMnCO8yRsbdOInvQjiBrUExJIgaPVDatoQTLF8RcSmGC4ptFVrkL5h6xc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=1rnU2BNYz7MO031rNBusag&_nc_ss=7c2a8&oh=00_AQD9M6jXnCWB4nxmdYzeSHQbb_YzxSW72b9xLnNBRJ0iSg&oe=6A815C21","https://www.facebook.com/pagasa.nationalcapitalregion","0","170894410922286","Yellow Warning:  #Bataan, MetroManila, Rizal, Cavite,
Associated Hazard: Possible FLOODING in flood-prone areas",,"1",,,,"1","0","1577280691000","https://www.facebook.com/permalink.php?story_fbid=pfbid02FZ7Vy6Pas7yyAsbt1CFF2s9ZRRTKYmTojvKDJMtBrggP5y5MzoVmUgAH5DxFwpml&id=100069174070582"
,,,,,,,,,,,,,,,,,,,,"100044250765195","Pagasa Nationalcapitalregionprsd","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/117890349_325012645508210_7691668635129397714_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nzJFNRcbOIIQ7kNvwG7Hrs4&_nc_oc=AdpjXE9jW5tMnCO8yRsbdOInvQjiBrUExJIgaPVDatoQTLF8RcSmGC4ptFVrkL5h6xc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=1rnU2BNYz7MO031rNBusag&_nc_ss=7c2a8&oh=00_AQD9M6jXnCWB4nxmdYzeSHQbb_YzxSW72b9xLnNBRJ0iSg&oe=6A815C21","https://www.facebook.com/pagasa.nationalcapitalregion","0","2929993943712732","Heavy Rainfall Warning No. 2  NCR_PRSD
Weather System: Typhoon URSULA
Issued at: 11:00 PM,25 December 2019

Yellow Warning: #Bataan.
Associated Hazard: FLOODING in flood-prone areas

Meanwhile, Light to moderate rains affecting #MetroManila, #Pampanga, #Bulacan, #Rizal, #Zambales, #Batangas, #Cavite which may persist within 2-3 hours and may affect nearby areas.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next advisory to be issued at 2:00 AM Tomorrow.

For more information and queries, please call telephone numbers 927-1335 and 927-2877 or log on to bagong.pagasa.dost.gov.ph.",,"4",,,,"4","2","1577288419000","https://www.facebook.com/csjdmdrrmo/posts/pfbid029RkcTsrEL161rnA3m1LFq8HoiaUgJmdJiUhX6xN7dvsQzDj4kX3CAvHYQvHmSitDl"
,"10213310757196900","video","https://www.facebook.com/tacsagonriza/videos/10213310757196900/?idorvanity=259271548168155",,,,,,,,,,,,,,,,,"1636910206","Riza Tacsagon","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/584332062_10226831629890267_3616053652252427160_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1536x1537&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=WQJdOnhuI08Q7kNvwGFwfpN&_nc_oc=AdrbO-hLX7Hxl5TWytdgKJinU27SR1v1i8toA2R7oqVdiIMu4qJcYnCsDbG5WsS-98U&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=1rnU2BNYz7MO031rNBusag&_nc_ss=7c2a8&oh=00_AQCP-Sm__Cj8bqKHhy1ACCksv6daQSbjC5tpVvvWMoyPjw&oe=6A5FC05F","https://www.facebook.com/tacsagonriza","0","590460971715876","Studio style with 1 bedroom for RENT. 
 Located in Barangay Sto. Nino, Marikina city. Near St. Victoria Hospital
 25 square meter
 1 bedroom
 No pets allowed
 Maximum of 2 people with NO KIDS
 Strictly 18 years old and above
 No garage /NO parking area
 Flood free
 Complete CCTV

For viewing or inquiry, pls text 09279944648. 
Pls text 1 day ahead for viewing. 
Viewing time starts from 11 am until 4 pm. 
Reservation fee is equivalent to 1-month advance. Non-refundable if you will not come back after 2 days. First, to pay will get the available slot. 
6 months contract
1-month advance and 1 month’s deposit.

For inquiry:
Globe ------> 0927-9944648 (text only)
NO Calls Please

P.S.
I rarely check Facebook. Sorry if I cannot reply to any comment. Pls, reach the number posted. TIA.",,"1",,,,"1","0","1577279824000","https://www.facebook.com/groups/259271548168155/permalink/590460971715876/"
,,,,,,,,,,,,,,,,,,,,"100064542948515","Pagasa Nationalcapitalregionprsd","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/117890349_325012645508210_7691668635129397714_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nzJFNRcbOIIQ7kNvwG7Hrs4&_nc_oc=AdpjXE9jW5tMnCO8yRsbdOInvQjiBrUExJIgaPVDatoQTLF8RcSmGC4ptFVrkL5h6xc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=1rnU2BNYz7MO031rNBusag&_nc_ss=7c2a8&oh=00_AQD9M6jXnCWB4nxmdYzeSHQbb_YzxSW72b9xLnNBRJ0iSg&oe=6A815C21","https://www.facebook.com/pagasa.nationalcapitalregion","3","2614733955290639","#ALISTO_MARIKEÑO
#ABISO_MARIKEÑO

Heavy Rainfall Warning No. 1 #NCR_PRSD
Weather System: Typhoon URSULA
Issued at: 9:10 PM,25 December 2019

Yellow Warning: #MetroManila, #Rizal, #Cavite, #Bataan.
Associated Hazard: Possible FLOODING in flood-prone areas

Meanwhile, Expect light to moderate rains over #Zambales, #Bulacan.

Light to moderate with occasional heavy rains affecting #Laguna, #Quezon, #Pampanga.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next advisory to be issued at 11:00 PM today.

For more information and queries, please call telephone numbers 927-1335 and 927-2877 or log on to bagong.pagasa.dost.gov.ph.",,"15",,,,"15","2","1577280837000","https://www.facebook.com/MarikinaRescue161/posts/pfbid0kEq8fFvoJFi8rdotXJeXog6oCW4cB9RVPfZ8PvMpFM4PX1Ln8R9o2HFu7h8RofEfl"
"No photo description available.","164759688200174","photo","https://www.facebook.com/photo.php?fbid=164759688200174&set=gm.2681387588575195&type=3","No photo description available.","164759761533500","photo","https://www.facebook.com/photo.php?fbid=164759761533500&set=gm.2681387588575195&type=3",,,,,,,,,,,,,"100039984321173","Pagasa Nationalcapitalregionprsd","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/117890349_325012645508210_7691668635129397714_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nzJFNRcbOIIQ7kNvwG7Hrs4&_nc_oc=AdpjXE9jW5tMnCO8yRsbdOInvQjiBrUExJIgaPVDatoQTLF8RcSmGC4ptFVrkL5h6xc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=1rnU2BNYz7MO031rNBusag&_nc_ss=7c2a8&oh=00_AQD9M6jXnCWB4nxmdYzeSHQbb_YzxSW72b9xLnNBRJ0iSg&oe=6A815C21","https://www.facebook.com/pagasa.nationalcapitalregion","0","2681387588575195","Heavy Rainfall Warning No. 2  NCR_PRSD
Weather System: Typhoon URSULA
Issued at: 11:00 PM,25 December 2019

Yellow Warning: #Bataan.
Associated Hazard: FLOODING in flood-prone areas

Meanwhile, Light to moderate rains affecting #MetroManila, #Pampanga, #Bulacan, #Rizal, #Zambales, #Batangas, #Cavite which may persist within 2-3 hours and may affect nearby areas.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next advisory to be issued at 2:00 AM Tomorrow.

For more information and queries, please call telephone numbers 927-1335 and 927-2877 or log on to bagong.pagasa.dost.gov.ph.",,"23","1","6",,"30","72","1577285720000","https://www.facebook.com/groups/NCR.PAGASA/permalink/2681387588575195/"
,,,,,,,,,,,,,,,,,,,,"100069376935376","RETT PH Rapid Emergency Telecommunications Team Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/347582196_2552606321562756_8386843341183369923_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx734x733&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=r7WwI9sQJZ8Q7kNvwFZxvv3&_nc_oc=Adr_OltUyafVXAHQ3RfJH00cCa_X-C-MLcKZscaT_vsFSLSjnxL2hO5SVacYIionCy0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=fEwzxRFFEbI8txyo7WhMHw&_nc_ss=7c2a8&oh=00_AQAfqM6bmaCZX3IoFSgcEMZbS7JyWCbbwon3Xl8ivx8E_Q&oe=6A5FB460","https://www.facebook.com/RETT.Org.ph","0","2512005235577636","#ursulaPH
#communicationisAID
#proudtoberettPH🇵🇭

Situation Update in Aklan as of 251000H Dec 19 due to TYPHOON URSULA:

Caticlan to Kalibo is not passable due to landslides along Nabas highway;

Kalibo to Iloilo is also not passable due to flooding along 
Altavas - Dumarao  - Mambusao area;

-Communications and electricity in Aklan is backdown;

-No reported casualty ad of now;

-Storm Signal # 3 is still hoisted in Aklan/ Boracay.

For info, Sir. 12IB, Philippine Army",,,,"2",,"2","5","1577264231000","https://www.facebook.com/RETT.Org.ph/posts/pfbid02g71CYydZAetVx3TH4oieHo6AoMdYMHpPnk3dv6joXWGEJWwitTfWU1PVF3DYZq1gl"
"No photo description available.","491787311458308","photo","https://www.facebook.com/photo.php?fbid=491787311458308&set=a.465921705548718&type=3","No photo description available.","491787358124970","photo","https://www.facebook.com/photo.php?fbid=491787358124970&set=a.465921705548718&type=3",,,,,,,,,,,,,"100063926777048","Camella HOMES  Antipolo","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/302787698_465921712215384_7637288197389114939_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx701x693&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JDr4n5lVMl4Q7kNvwFTldrv&_nc_oc=AdoVxxgzRYfv-Zq040Bw0six58Ia9HK1yk3ou2iWl9WK4PFLzvV_BNF9UP6yyGbrUIU&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fEwzxRFFEbI8txyo7WhMHw&_nc_ss=7c2a8&oh=00_AQCwI7wUwfQJrfP5apefSxfBO3fbNYA8p7d0-EsG9tXl1A&oe=6A5FAA85","https://www.facebook.com/bogartcruz012687","11","491787381458301","RFO!!! RFO!!! RFO!!!
Crown Asia Maia Alta Grooves Antipolo City!
5 mins Vista Mall
20 mins SM ANGONO
10 mins Shopwise Antipolo Town and Cathedral 

Amenities:
Clubhouse, swimming pool,
Basketball court,
Kiddie playground, bike trails,
Jogging paths that meander around giant trees and garden with benches
And gazebos where you can while away lazy
Afternoons under the canopy of greens
24/7security

Model House : GIULIA (Ready for Occupancy)
Floor Area: 48 sqm, 
Lot Area: 105 sqm.
2 Bedrooms, 2 Toilet & Bath
Spacious living room
Dining,kitchen
Provision Balcony & Carport

New Discounted Price: 4,346,000 *
Less Discount : 102,000

NET TOTAL PRICE : 4,244,000
Reservation Fee: 40,000
T% Spot Cash DP to Move in : 172,200

90% Bank Loan- 3,819,600
If payable @5yrs- 78,364per month
                       10yrs-  47,357  per month 
                       15yrs- 37,613 per month
        .               20yrs- 33,147 per month
   
PROMOS THIS MONTH :
✅FREE MOVE IN FEE
✅FREE TRANSFER OF TITLE FEE
✅FREE BANK PROCESSING FEE
✅FREE MERALCO INSTALLATION
✅FREE BUILDING PERMIT FEE
✅NO DOWN PAYMENT INTEREST
✅FREE TILES
✅FREE CEILING
✅FREE BIDET AND TELEPHONE SHOWER
✅FREE STEEL DOOR
✅COMPLETE TURN OVER
✅FREE HOUSE PARTITION 
✅FREE FULLY PAINTED INTERRIOR & EXTERIOR
✅NO HIDDEN CHARGES
✅NO BANK CHARGES
✅24/7 SECURITY GUARANTEED SAFE
✅24/7 ROVING GUARD
💯% FLOOD FREE AREA
💯% PERFECT LOCATION
💯% EXCLUSIVE COMMUNITY
💯% WISE INVESTMENT

👉Sa interested po direct message nlang po sa MESSENGER  for more details.

Mr. Jayjay Osiana
call or text me : 09395378001/09563116895
Thank you for trusting me.
God Bless😊😇",,"1",,,,"1","1","1577297727000","https://www.facebook.com/bogartcruz012687/posts/pfbid02fUJLMP2tyfENqXWvoBEkNPXcZnonTfy89QzoNa8xGTtYZ5wEAEJx9ZWgkj7n3Ttl"
,,,,,,,,,,,,,,,,,,,,"1051346197","Pagasa Nationalcapitalregionprsd","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/117890349_325012645508210_7691668635129397714_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=nzJFNRcbOIIQ7kNvwG7Hrs4&_nc_oc=AdpjXE9jW5tMnCO8yRsbdOInvQjiBrUExJIgaPVDatoQTLF8RcSmGC4ptFVrkL5h6xc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fEwzxRFFEbI8txyo7WhMHw&_nc_ss=7c2a8&oh=00_AQBI7Bb9Kb7V-kFESd99Kl7qp6RMHREp1zLq58tmRBZCSA&oe=6A815C21","https://www.facebook.com/pagasa.nationalcapitalregion","0","10218801786609685","Metro Manila & Cavite ... Yellow Warning😖",,,,,,"0","0","1577282187000","https://www.facebook.com/clairewhatsnew/posts/pfbid02nWY5RDbjeBuZDgFrfWyqbBscpxw5mLaS97B7WpsHWsL3T38v8wD9rCrbu5X2Woorl"
,,,,,,,,,,,,,,,,,,,,"100064849864375","DOST-PAGASA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/487303686_1099355335569452_7045424019269009221_n.png?stp=cp0_dst-png&cstp=mx1001x1001&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=8-rGnn6nM6QQ7kNvwEkDyl-&_nc_oc=AdqjjQr_rsnK6cyzyyUS3z_KrvaX8PZ8TfRUBRwkg8xOGWemPNDw0Sfo98Rd7R3eU28&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fEwzxRFFEbI8txyo7WhMHw&_nc_ss=7c2a8&oh=00_AQDENwl-NrjevFMgtsn-58CpuFWw1g6mbsq1yJwcbWCBOg&oe=6A5FC79F","https://www.facebook.com/PAGASA.DOST.GOV.PH","0","2613156535448381","SEVERE WEATHER BULLETIN #14
FOR: TYPHOON ""#UrsulaPH"" (PHANFONE)
TROPICAL CYCLONE: WARNING
ISSUED AT 2:00 AM, 25 December 2019
(Valid for broadcast until the next bulletin to be issued at 5 AM today)

""URSULA"" IS NOW OVER THE VISAYAN SEA AND IS HEADING TOWARDS NORTHEASTERN ILOILO AREA.

• The eyewall of Typhoon ""URSULA"" is bringing very destructive winds and intense rainfall over extreme northern Cebu and southern Masbate. The northern portion of Panay Island and Romblon will be affected by the eyewall in the coming hours. The passage of the eye in some of the aforementioned areas will bring calm conditions. However, as soon as the eye moves out of the area, violent conditions will resume as the trailing eyewall passes.
Heavy Rainfall Outlook
• Until tonight: Occasional to frequent heavy with intermittent intense rains over northern Leyte, Samar, Biliran, Masbate, northern and central Cebu, northern Negros Provinces, Aklan, Antique, Capiz, Iloilo, Guimaras, Romblon, Calamian Islands, Cuyo Islands, and Mindoro Provinces. Light to moderate with intermittent heavy rains over Bicol Region, rest of Visayas, CALABARZON, Aurora and the northern portion of mainland Palawan.
• Residents in these areas are advised to take appropriate measures to reduce the potential impact of flooding and rain-induced landslides, especially in areas identified to be highly to very highly susceptible to these hazards.
Onset of Tropical Cyclone Winds:
• Moderate to strong winds to begin affecting the Mindoro Provinces this early morning; northern portion of Palawan and the rest of CALABARZON this morning; Metro Manila, Bulacan and Bataan between this morning and afternoon.
• Damaging gale to storm-force winds to begin affecting Marinduque, southern portion of Bondoc Peninsula, and most of Western Visayas this early morning; Mindoro Provinces, Calamian Islands, and Cuyo Islands this morning.
• Destructive typhoon-force winds to begin affecting Capiz, Aklan, northern Iloilo, northern Antique and Romblon this early morning; southern Mindoro Provinces this morning.
Other Hazards and Warning Information:
• Rough sea conditions will prevail over the seaboards of areas under TCWS, as well the seaboards of Aurora, and the northern and eastern seaboards of Mindanao. Sea travel remains risky over these areas
• Storm surge of up to 2.0 meters may affect the several coastal areas of northwestern Leyte, extreme northern Cebu, Masbate, Aklan, Capiz, northern Antique, northeastern Iloilo, Romblon, Marinduque, and Mindoro Provinces, Calamian Islands and Cuyo Islands.
• Previous landfalls: Salcedo, Eastern Samar (4:45 PM); Tacloban City, Leyte (7:30 PM); Cabucgayan, Biliran (9:15 PM).

Location of eye/center At 1:00 AM today, the eye of Typhoon ""URSULA"" was located based on available data including Iloilo, Mactan, and Bohol Doppler Radars at 90 km South Southeast of Masbate City, Masbate or 115 km East of Roxas City, Capiz (11.6°N, 123.8°E).
Strength: Maximum sustained winds of up to 130 km/h near the center and gustiness of up to 160 km/h.
Movement: Moving West Northwest at 25 km/h.

Forecast Positions
• 24 Hour (Tonight): 50 km North Northwest of Coron, Palawan (12.4°N, 120.0°E)
• 48 Hour (Thursday evening):365 km West Southwest of Iba, Zambales (13.6°N, 117.1°E)
• 72 Hour (Friday evening): 340 km North Northeast of Pagasa Island, Palawan (13.8°N, 115.4°E)
• 96 Hour (Saturday evening):385 km North Northwest of Pagasa Island, Palawan (OUTSIDE PAR) (14.0°N, 112.3°E)

TROPICAL CYCLONE WIND SIGNAL

TCWS #3 (121-170 km/h winds prevailing or expected in 18 hours)
Masbate including Ticao Island, Romblon, southern Oriental Mindoro (Roxas, Mansalay, Bulalacao), and southern Occidental Mindoro (Calintaan, Rizal, San Jose, Magsaysay), Biliran, northwestern Leyte (Calubian, San Isidro, Tabango, Villaba, Matag-ob, Palompon, Isabel, Merida, Ormoc City, Kananga, Leyte, Capoocan, Carigara, Barugo, Tunga, Jaro), extreme Northern Cebu including Bantayan and Camotes Islands (Daanbantayan, Medellin, Bogo City, Tabogon, San Remigio, Borbon, Tabuelan, Bantayan, Sta. Fe, Madridejos, San Francisco, Poro, Tudela, Pilar), Capiz, Aklan, northern Antique (Libertad, Pandan, Sebaste, Culasi, Tibiao, Barbaza, Laua-an), and northern Iloilo (Calinog, Bingawan, Passi City, San Enrique, San Rafael, Barotac Viejo, Ajuy, Lemery, Sara, Concepcion, San Dionisio, Batad, Estancia, Balasan, Carles)

TCWS #2 (61-120 km/h winds prevailing or expected in 24 hours)
Southern portion of Quezon (Macalelon, General Luna, Catanauan, Mulanay, San Narciso, San Andres, San Francisco), Marinduque, the rest of Oriental Mindoro, the rest of Occidental Mindoro including Lubang Island, Albay, Sorsogon, Burias Island, Calamian and Cuyo Islands, Northern Samar, Eastern Samar, Samar, the rest of Leyte, the rest of Northern Cebu (Tuburan, Sogod, Catmon, Carmen, Asturias), Central Cebu (Danao City, Balamban, Compostela, Liloan, Consolacion, Mandaue City, Cebu City, Lapu-Lapu City, Cordova, Talisay, Minglanilla, Naga City, San Fernando, Carcar City, Aloguinsan, Pinamungahan, Toledo City), the rest of Iloilo, the rest of Antique, Guimaras, and northern Negros Occidental (Valladolid, Pulupandan, Bago City, Murcia, San Carlos City, Salvador Benedicto, Bacolod City, Talisay, Silay City, Enrique B. Magalona, Victorias City, Manapla, Cadiz City, Sagay City, Escalante City, Toboso, Calatrava)

TCWS #1 (30-60 km/h winds prevailing or expected in 36 hours)
Bulacan, Bataan, Metro Manila, Rizal, Cavite, the rest of Quezon, Laguna, Batangas, Camarines Sur, Camarines Norte, Catanduanes, and northern mainland Palawan (Linapacan, El Nido, Taytay, Araceli, Dumaran, San Vicente, Roxas), Southern Leyte, Bohol, Siquijor, the rest of Cebu, the rest of Negros Occidental, and Negros Oriental Dinagat Islands and northern Surigao del Norte (San Francisco, Surigao City, Sison, Tagana-an)

The public and the disaster risk reduction and management council concerned are advised to take appropriate actions and watch for the next Severe Weather Bulletin to be issued at 5 AM today.",,"17",,"2",,"19","1","1577214218000","https://www.facebook.com/MarikinaRescue161/posts/pfbid025f7a68sRjSsanvWDTiTWVFjWSvN9Ebv8J8chtHBerEdEbysCjcLwhSJa1RPLukSMl"
,,,,,,,,,,,,,,,,,,,,"100064849864375","DOST-PAGASA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/487303686_1099355335569452_7045424019269009221_n.png?stp=cp0_dst-png&cstp=mx1001x1001&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=8-rGnn6nM6QQ7kNvwEkDyl-&_nc_oc=AdqjjQr_rsnK6cyzyyUS3z_KrvaX8PZ8TfRUBRwkg8xOGWemPNDw0Sfo98Rd7R3eU28&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=fEwzxRFFEbI8txyo7WhMHw&_nc_ss=7c2a8&oh=00_AQDENwl-NrjevFMgtsn-58CpuFWw1g6mbsq1yJwcbWCBOg&oe=6A5FC79F","https://www.facebook.com/PAGASA.DOST.GOV.PH","2","2614641488633219","SEVERE WEATHER BULLETIN #20
FOR: TYPHOON ""#UrsulaPH"" (PHANFONE)
TROPICAL CYCLONE: WARNING
ISSUED AT 8:00 PM, 25 December 2019
(Valid for broadcast until the next bulletin to be issued at 11 PM today)

""URSULA"" MAINTAINS ITS STRENGTH WHILE MOVING WEST-NORTHWESTWARD OVER MINDORO STRAIT.
• The eyewall of Typhoon ""URSULA"" is bringing very destructive winds and intense rainfall over Calamian Islands. 
• Tropical Cyclone Wind Signals are now lifted over Capiz and the rest of Antique and Aklan.

Heavy Rainfall Outlook
• Until tonight: Occasional to frequent heavy with intermittent intense rains over Calamian Islands, Cuyo Islands, and Occidental Mindoro. Light to moderate with intermittent heavy rains over Romblon, Aklan, Capiz, CALABARZON, Marinduque, southern Aurora, and northern portion of mainland Palawan. 
• Residents in these areas are advised to take appropriate measures to reduce the potential impact of flooding and rain-induced landslides, especially in areas identified to be highly to very highly susceptible to these hazards. 

Other Hazards and Warning Information
• Rough sea conditions will prevail over the seaboards of areas under TCWS. Sea travel remains risky over these areas.
• Storm surge of 1.0 to 2.0 meters may affect several coastal areas in Occidental Mindoro and Calamian Islands.
• Landfalls: Salcedo, Eastern Samar (4:45 PM yesterday); Tacloban City, Leyte (7:30 PM yesterday); Cabucgayan, Biliran (9:15 PM yesterday); Gigantes Islands, Carles, Iloilo (2:30 AM today), Ibajay, Aklan (8:40 AM today), Semirara Island, Caluya, Antique (1:00 PM today), southern tip of Bulalacao, Oriental Mindoro (3:00 PM today).

Location of eye/center: At 7:00 PM today, the eye of Typhoon ""URSULA"" was located based on all available data including Busuanga Doppler Radar at 75 km West Northwest of San Jose, Occidental Mindoro or 70 km North Northeast of Coron, Palawan (12.6°N, 120.4°E).  
Strength: Maximum sustained winds of up to 140 km/h near the center and gustiness of up to 195 km/h. 
Movement: Moving West Northwest at 20 km/h. 

Forecast Positions 
• 24 Hour (Tomorrow afternoon): 365 km West Northwest of Coron, Palawan (13.5°N, 117.2°E)
• 48 Hour (Friday afternoon):570 km West of Subic, Zambales (13.9°N, 115.1°E)
• 72 Hour (Saturday afternoon): 855 km West of Subic, Zambales (OUTSIDE PAR) (14.0°N, 112.4°E) 

TROPICAL CYCLONE WIND SIGNAL

TCWS #3 (121-170 km/h winds prevailing or expected in 18 hours) 
Southern Occidental Mindoro (Calintaan, Rizal, San Jose, Magsaysay, Sablayan), and Calamian Islands (Busuanga, Coron, Culion)

TCWS #2 (61-120 km/h winds prevailing or expected in 24 hours) 
Oriental Mindoro, the rest of Occidental Mindoro including Lubang Island, and extreme northern portion of mainland Palawan (Linapacan) 
Western portion of Antique (Caluya)

TCWS #1 (30-60 km/h winds prevailing or expected in 36 hours) 
Batangas, Romblon, Marinduque, Bataan, Cavite, Laguna, Cuyo Islands, the rest northern mainland Palawan (Taytay, Dumaran, Araceli), and southern portion of Quezon (Sampaloc, Lucban, Tayabas, Lucena, Dolores, Candelaria, Sariaya, Tiaong, San Antonio, Pagbilao, Padre Burgos, Agdangan, Unisan, Pitogo, Macalelon, General Luna, Catanauan) 
Northern Antique (Libertad, Pandan) and northwestern portion of Aklan (Malay, Nabas, Buruanga, Ibajay)

The public and the disaster risk reduction and management council concerned are advised to take appropriate actions and watch for the next Severe Weather Bulletin to be issued at 11 PM today.",,"28",,"6",,"34","4","1577277768000","https://www.facebook.com/MarikinaRescue161/posts/pfbid026uxURKH6xWMtzwZW1vZLNHMQDeT8G8smARY38bn7USDYrsGEFbz1QgRaaegRKuNcl"
