"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","2548598712082819","photo","https://www.facebook.com/photo.php?fbid=2548598712082819&set=a.556402089856170&type=3","No photo description available.","2548598588749498","photo","https://www.facebook.com/photo.php?fbid=2548598588749498&set=a.556402089856170&type=3","No photo description available.","2548598858749471","photo","https://www.facebook.com/photo.php?fbid=2548598858749471&set=a.556402089856170&type=3","No photo description available.","2548599098749447","photo","https://www.facebook.com/photo.php?fbid=2548599098749447&set=a.556402089856170&type=3","No photo description available.","2548599178749439","photo","https://www.facebook.com/photo.php?fbid=2548599178749439&set=a.556402089856170&type=3","100064591516729","Save Animals of Love and Light - Save ALL","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/327124116_3330075783987707_2491812723656883631_n.jpg?stp=c0.0.193.193a_cp0_dst-jpg_tt6&cstp=mx193x193&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ViBRYVbBO9oQ7kNvwHEL-La&_nc_oc=AdqJb3f3SxxarYZ9_aCn_KMFdsNlMAKJv0_ze8FszC9fQUB33-4Zmqa0YycaZ2kPmVQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=exibJdN3Y3K6nGqatuFXqA&_nc_ss=7c2a8&oh=00_AQBy0TC_Zc7QZJIGQfOuM1QFIN1LPy7gKLE1v7uQfic73g&oe=6A5FA042","https://www.facebook.com/saveanimalsofloveandlightPH","13","2548602708749086","The Save ALL team in one home of two homes in Bulacan has secured the dogs. The team has been calming the dogs and cats too.

 Don't worry about those in the lot. May hangin don. There is air coming in, specially now that the wind is strong in the area. 

The area is flood-free, and as you can see the structure has a roofdeck where they can place the dogs and cats if there will be flood waters which has not happened in this area. 

The other dogs in another foster home in Bulacan are okay as per our check with the foster and caretaker last night. Secure na din sila.

The dogs and cats in Quezon City have been checked too.

We have one concern tho: a eucalyptus tree in the garden is  shaking.. A . caretaker has gone out to buy nylon rope  so we can tie the tree to the grill on the fence. We have moved  most dogs to another house.

Please pray for the safety of our rescued dogs and cats in 6 foster places. 

Thank you.  Keep safe, everyone...",,,"91","78",,,"169","13","1575339341000","https://www.facebook.com/saveanimalsofloveandlightPH/posts/pfbid0xF3a3GN3ezyAcs9PVc3GmWu1QyQobtUxMZxmhkKitnFeCXjwUvNFx6o7LovvzWxkl"
,,,,,,,,,,,,,,,,,,,,"100064472988502","Pet Avenue","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/378138678_675109217981505_2667520918885154052_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=qRtHP8X0W_EQ7kNvwGO9y8B&_nc_oc=AdqGB1OzMHmU0Wu_cIOcBvo_Avnbke_le3dRBPHpTpob9xuvjmWaS2MCVBJ5B_zQprw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oh2VZgO2yPRqOOF8B2eV6Q&_nc_ss=7c2a8&oh=00_AQAMfuBT9B2j3oHkSkL4NfWg-vd-VpBQRX37kFD59G5gXQ&oe=6A5FCF77","https://www.facebook.com/petavenuephilippines","25","1522219531252358","😩😩😩","157",,"30","2","370",,"559","25","1575345452000","https://www.facebook.com/groups/752416584899327/permalink/1522219531252358/"
,,,,,,,,,,,,,,,,,,,,"100063541338204","Random stuff","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/338511377_163483803278415_2663582567396717765_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx866x866&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=bBHMBq06oM4Q7kNvwEfQW1i&_nc_oc=AdrsclN276fpAgVb6QqPA67qISeoZLZa_FYhBT9bsC3FDO76lJ24HhEGKX3r-UzpL9s&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oh2VZgO2yPRqOOF8B2eV6Q&_nc_ss=7c2a8&oh=00_AQBVsm5NOCXQ73SVZD9qnYtqh_SAZlz6CLZ6GVrJb6VJPw&oe=6A5FA03E","https://www.facebook.com/jensenfprelovedcrocsforkids","2","2415184202144546","A survivor of flood, 
A survivor of earthquake,
A survivor of tsunami, 
A survivor of volcanic eruption,
and A survivor of asteroid explosion.

But never been survivor of love. 💔",,,"10","17","168",,"195","40","1575360079000","https://www.facebook.com/jensenfprelovedcrocsforkids/posts/pfbid0UxbDCcFhaZtaxqxs5KJbmxuaxw97EAtdfM7kXi8XujEbm5hjneYZwtyGeJJMw4Spl"
,,,,,,,,,,,,,,,,,,,,"100064472988502","Pet Avenue","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/378138678_675109217981505_2667520918885154052_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=qRtHP8X0W_EQ7kNvwGO9y8B&_nc_oc=AdqGB1OzMHmU0Wu_cIOcBvo_Avnbke_le3dRBPHpTpob9xuvjmWaS2MCVBJ5B_zQprw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oh2VZgO2yPRqOOF8B2eV6Q&_nc_ss=7c2a8&oh=00_AQAMfuBT9B2j3oHkSkL4NfWg-vd-VpBQRX37kFD59G5gXQ&oe=6A5FCF77","https://www.facebook.com/petavenuephilippines","14","1036897343320053","","40",,"8","1","64",,"113","9","1575352528000","https://www.facebook.com/groups/632595403750251/permalink/1036897343320053/"
,,,,,,,,,,,,,,,,,,,,"100064472988502","Pet Avenue","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/378138678_675109217981505_2667520918885154052_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=qRtHP8X0W_EQ7kNvwGO9y8B&_nc_oc=AdqGB1OzMHmU0Wu_cIOcBvo_Avnbke_le3dRBPHpTpob9xuvjmWaS2MCVBJ5B_zQprw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oh2VZgO2yPRqOOF8B2eV6Q&_nc_ss=7c2a8&oh=00_AQAMfuBT9B2j3oHkSkL4NfWg-vd-VpBQRX37kFD59G5gXQ&oe=6A5FCF77","https://www.facebook.com/petavenuephilippines","2","444882506174604","If you cannot bring them, At least remove their leash 😡","18",,"9",,"86",,"113","8","1575339222000","https://www.facebook.com/TheLostAdventures/posts/pfbid0Ms5znxQuV361o62xwBMMk52D4uMofyQ6wm3JVurXKwEyenWPSfCCXgDP6ncxgSvXl"
,,,,,,,,,,,,,,,,,,,,"100064472988502","Pet Avenue","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/378138678_675109217981505_2667520918885154052_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=qRtHP8X0W_EQ7kNvwGO9y8B&_nc_oc=AdqGB1OzMHmU0Wu_cIOcBvo_Avnbke_le3dRBPHpTpob9xuvjmWaS2MCVBJ5B_zQprw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=oh2VZgO2yPRqOOF8B2eV6Q&_nc_ss=7c2a8&oh=00_AQAMfuBT9B2j3oHkSkL4NfWg-vd-VpBQRX37kFD59G5gXQ&oe=6A5FCF77","https://www.facebook.com/petavenuephilippines","2","2651644834914887","Rip doggie 😔 
 
#NoDoggieDeserveThis 👇🏾👇🏾👇🏾","31",,"2",,"87",,"120","4","1575353373000","https://www.facebook.com/WeAreProudGuardiansOfAspinsAndPuspins/posts/pfbid02hB31z6KYUtdYJdddbfJsXA42EPwQaD5KPPekGdy1sNUmtse8VsG4GFCdpToEhEx7l"
"No photo description available.","2541032162661299","photo","https://www.facebook.com/photo/?fbid=2541032162661299&set=a.460384999452295",,,,,,,,,,,,,,,,,"100064423972421","Be Still - Catholics","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/307301439_460385019452293_7936357622126716226_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1000x1000&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=SKfxQROcKTsQ7kNvwEPRt1T&_nc_oc=Adp27fCo09LmivW6Go7gN0DTdqT0lsetS9V28BUq9orbLI-6MHeDxvN48vLyzzo2Rz4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=3XjSyTAcuupOV1ITsaFx8w&_nc_ss=7c2a8&oh=00_AQDwJplpWWe72_XoWQEQ0j1WnfwncgNAwibkE-GuR3QBfA&oe=6A5FCDC9","https://www.facebook.com/BestillCatholicbyheart","13","2541034355994413","PRAYER PAUSE:   Healing and Generous God, Your reign is at hand. By Your presence already within us, You touch those in need and heal our hurts and wounds. You desire the fullness of life for each of us and all of us, here and forever. You satiate our desires and stretch our dreams. The tears of disillusionment and the weeping of broken hearts will dry up in the flood of Your generosity and embrace of Your love. Your reign is the gift of life in all its fullness, free of limitations and emptiness which kills. Hasten Your reign--teach us to listen to Your whispers, and walk in Your ways. Amen.

The Society of Little Flower 
Spreading Devotion to St. Therese of Lisieux
https://www.littleflower.org/prayers-sharing/daily-scripture-fr-bobs-prayer/",,,"68","17",,,"85","14","1575642051000","https://www.facebook.com/BestillCatholicbyheart/posts/pfbid02PDwDi4S2LKQKF4fGzu4uLNWPCjYky8yZqTcRDZp3JCRbZtM7KgfcpmVHZWY6aRPCl"
"No photo description available.","1378463892315726","photo","https://www.facebook.com/photo.php?fbid=1378463892315726&set=a.472553568217987&type=3","No photo description available.","1378463602315755","photo","https://www.facebook.com/photo.php?fbid=1378463602315755&set=a.472553568217987&type=3","No photo description available.","1378463798982402","photo","https://www.facebook.com/photo.php?fbid=1378463798982402&set=a.472553568217987&type=3",,,,,,,,,"100063900436139","Bulacan Home Invest","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/454988125_936420415164631_6153251684820373884_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx913x900&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fuSfm3H0AqQQ7kNvwGDRiDl&_nc_oc=Adq-kr5YU_mM_uKVMHeipFo2Ro0yzU25oBvZOA_CUHaLpxXdHNcxqTcFHkMCstyySSI&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=3XjSyTAcuupOV1ITsaFx8w&_nc_ss=7c2a8&oh=00_AQAgjdN_VmEmi8XlgrxXCPedxkUaI4xul3MPuU--xYoUeg&oe=6A5FB531","https://www.facebook.com/profile.php?id=100063900436139","1","1378463978982384","ARYA PRIME at AMARESA Marilao
Location: along the FLOOD Free road of Loma de Gato, Marilao",,,,,,,"0","0","1575515265000","https://www.facebook.com/permalink.php?story_fbid=pfbid0J2QbFiWSY1ZziNLCP2NakdWKk1vBcaxbpo26PaakfWPurKVQA8HpmbkHNaMxUX5il&id=100063900436139"
,,,,,,,,,,,,,,,,,,,,"100064472988502","Pet Avenue","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/378138678_675109217981505_2667520918885154052_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=qRtHP8X0W_EQ7kNvwGO9y8B&_nc_oc=AdqGB1OzMHmU0Wu_cIOcBvo_Avnbke_le3dRBPHpTpob9xuvjmWaS2MCVBJ5B_zQprw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=3XjSyTAcuupOV1ITsaFx8w&_nc_ss=7c2a8&oh=00_AQDI4vym5zuHYR4Sj0leCsKdueV95qNGLN_VM-UVAPk6qg&oe=6A5FCF77","https://www.facebook.com/petavenuephilippines","1","587688001985596","Heartbreaking :(","6",,,,"12",,"18","2","1575343771000","https://www.facebook.com/FURtistaPetGroomingSalon/posts/pfbid02NSBCK9CTM4eBXsjAxLKETv8PQuDnn7TKcU1uYQarmoAtWwrFPVhDopEn27BbY13Gl"
"No photo description available.","2482155608705464","photo","https://www.facebook.com/photo/?fbid=2482155608705464&set=a.491523039650530",,,,,,,,,,,,,,,,,"100063785144550","DamEasy PH","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/746508459_1652101833592639_3655537693643435249_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jOLJ7qVf_UgQ7kNvwEmZjQf&_nc_oc=AdpSsUCSD__htUFweJHXfD3Vg744au60Bm0m1R6PURPGTHMvxfiwwt4atgeAL6wRGVw&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=3XjSyTAcuupOV1ITsaFx8w&_nc_ss=7c2a8&oh=00_AQBVldiKGOUNv8O2IP08-6xrPofiSf2nVnxYD4xwItdLSw&oe=6A5FC108","https://www.facebook.com/DamEasyPH","0","2482166018704423","A heavy rainfall warning has already been issued by Pagasa this morning and alert levels raised in certain areas. Continuously monitor flood warnings in your area and remain alert at all times.

Reminding everyone to please stay safe and protected as we experience the effects of Typhoon Tisoy 🙏

#TisoyPH
#FloodPH
#BahaPH
#FloodProtection
#FloodBarrier",,,"18",,,,"18","3","1575347384000","https://www.facebook.com/DamEasyPH/posts/pfbid02JxnvzBpwbRrGk82PPFh8F3vdSA13GTJTSiFsCkVJxtv6F9XxqMEHztzTDSLHbFyql"
,,,,,,,,,,,,,,,,,,,,"100064849864375","DOST-PAGASA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/487303686_1099355335569452_7045424019269009221_n.png?stp=cp0_dst-png&cstp=mx1001x1001&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=8-rGnn6nM6QQ7kNvwG9BeaB&_nc_oc=Ado1iXdKk1riXPrHgTAxKEkx52wpfwo3WJzDq1fvzR4S-NQ6ykcuOqcfKMCyXQ0fQec&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=3XjSyTAcuupOV1ITsaFx8w&_nc_ss=7c2a8&oh=00_AQCmdGumvaaKBtWEDW-Vqpby6F2yvCFNxMFxuNOm2VKlWg&oe=6A5FC79F","https://www.facebook.com/PAGASA.DOST.GOV.PH","0","2583635045048298","General Flood Advisory (GFA)
as of 6:00 PM, 04 December 2019

Region 2 (Cagayan Valley) - GFA#2
CAR (Cordillera Administrative Region) - GFA#2",,,"12",,"1",,"13","1","1575457571000","https://www.facebook.com/NDRRMC/posts/pfbid031L9aNREGkHhMD5VwRP4EZhyFdTupfRAJPWt6quMKuvK5rXVHGC4VmpfBRTnqAKNCl"
"No photo description available.","477045416133876","photo","https://www.facebook.com/photo.php?fbid=477045416133876&set=a.412039060940832&type=3","No photo description available.","477045546133863","photo","https://www.facebook.com/photo.php?fbid=477045546133863&set=a.412039060940832&type=3","No photo description available.","477045572800527","photo","https://www.facebook.com/photo.php?fbid=477045572800527&set=a.412039060940832&type=3","No photo description available.","477045689467182","photo","https://www.facebook.com/photo.php?fbid=477045689467182&set=a.412039060940832&type=3","No photo description available.","477045716133846","photo","https://www.facebook.com/photo.php?fbid=477045716133846&set=a.412039060940832&type=3","100064042230225","ALL CARS by Chino","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/274223297_953592168479196_206759005747656287_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx200x200&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=ofDRRIM_Je0Q7kNvwHAqgn7&_nc_oc=AdpoySSweOLuruHwYZnHpXWMeIaXgBXKsC4IKL9NPQMP8WAj3wXvZD2zTXw8w87WE9g&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=3XjSyTAcuupOV1ITsaFx8w&_nc_ss=7c2a8&oh=00_AQCF1fP0mrSJYnpVpIV0GahqEqOuSPbkxXJftg1bSswCJg&oe=6A5FC0BE","https://www.facebook.com/ACMcardealership","2","477046516133766","2016 Toyota HiAce Commuter Van 3.0 D-4d 18 seaters

Tag price:
Php966,000

Pls look for Miss Juvy for Viewing Unit
(0945) 481 6418

On-line price:
Php928,000

30% DP - Php 278,400
2 YRS - Php 34,761
3 YRS - Php 24,730
4 YRS - Php 20,177
*Chattel mortgage fee & insurance not included*

1st owner
Well Maintained
18 seaters
3.0 D-4d engine
Manual transmission 
Nice and clean interior
Dual A/C
Anti lock brakes
Dual airbags
Solid suspension
Clean papers
Complete tools w/ spare tire 
100% no collision
100% flood free

For viewing of unit and reservation
You may contact:
Juvy DeVera
(0945) 481 6418

OPEN DAILY 9am - 6pm
Landmark: 
“Cash and Carry Mall Makati Parking Lot”",,,"5",,,,"5","0","1575464855000","https://www.facebook.com/ACMcardealership/posts/pfbid02mwtBPraDu6gGWUN7XrGT7zcnqe4pynG13pBTtb7zdodqZx8yJcsesbsPKvLqAJXql"
"No photo description available.","10156707969228456","photo","https://www.facebook.com/photo.php?fbid=10156707969228456&set=a.411453830351399&type=3","No photo description available.","10156707969113456","photo","https://www.facebook.com/photo.php?fbid=10156707969113456&set=a.411453830351399&type=3","No photo description available.","10156707969278456","photo","https://www.facebook.com/photo.php?fbid=10156707969278456&set=a.411453830351399&type=3","No photo description available.","10156707969128456","photo","https://www.facebook.com/photo.php?fbid=10156707969128456&set=a.411453830351399&type=3",,,,,"100044603551767","General Danny Lim","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/242435276_411453867018062_3097679470705114579_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx945x945&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3acHwy39vjsQ7kNvwE4364r&_nc_oc=AdqaNsD5aj8YEy8u1TxUlaRHkuf5PpDha2erw4cC8ZRa6u9QeYtvr5DXwrVhFomBcE4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4_lNWgbKxuBb3WxrXEPoNg&_nc_ss=7c2a8&oh=00_AQA4930FksKniEZw6zxDHQxlZb6GAMYJr7o_gx4tHr9TWQ&oe=6A5FB651","https://www.facebook.com/GeneralDannyLim","31","10156707969793456","Handang tumulong ang ating mga field personnel sa mga motoristang bumabyahe ngayon. Lumapit lang sa kanila para sa anumang assistance. Patuloy din nating mino-monitor ang sitwasyon sa mga kalsada at sa mga flood-prone areas para sa agarang response kung kailangan. #TisoyPH",,,,,,,"0","41","1575343313000","https://www.facebook.com/GeneralDannyLim/posts/pfbid02DotGFV7neJqPLESrVzM3KP1UtcjoAJ5ZB6Kkm6jrHMJ5Y9iwGnbbzq6DoHA84Kf5l"
"No photo description available.","1307557109443761","photo","https://www.facebook.com/photo.php?fbid=1307557109443761&set=a.225352879627133&type=3","No photo description available.","1307557129443759","photo","https://www.facebook.com/photo.php?fbid=1307557129443759&set=a.225352879627133&type=3",,,,,,,,,,,,,"100064572676856","Radyo Pilipinas","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/472338136_1072438948251851_5903027363962695168_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=yPkD3I_xwpcQ7kNvwH6dWyL&_nc_oc=AdqZpTGrpbIl1fdtNZzcEYhLjC0gJ80xTb3wkx1jNuCYnyzbutOnFxBXIbw1spa6V_A&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4_lNWgbKxuBb3WxrXEPoNg&_nc_ss=7c2a8&oh=00_AQCvQIjjsCpduX5oNNG-GQX-VjhesqPj60YW_KJU_LzwrQ&oe=6A5FA4C0","https://www.facebook.com/RadyoPilipinas","0","1307558739443598","FLOOD | As of 3:00pm ang Benito Soliven Avenue(Lilac), Brgy. Mayamot, Antipolo City hindi madaanan ng light vehicles. Humanap ng alternatibong madadaanan. | via Antipolo City Government",,,"24","1","3",,"28","1","1575358403000","https://www.facebook.com/RadyoPilipinas/posts/pfbid0XXZ3M3iHseRHaHyCFx6Vx6WbgbgKanfZRT94GQHX24hcp37UoUZAnXvi7cf1ntAWl"
"No photo description available.","2712091522185212","photo","https://www.facebook.com/photo/?fbid=2712091522185212&set=a.702292711924780",,,,,,,,,,,,,,,,,"100064321734661","Rapide Auto Service Experts","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/465779906_963131412507574_4123163879903201914_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=lApnVS3B38wQ7kNvwHIR2jM&_nc_oc=Adrwt4sZK3uEL8ouGo_paNxMxGkx8uSx3tG5RpapFnNN0YzumVMiAW29LUDmuoWPAG4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4_lNWgbKxuBb3WxrXEPoNg&_nc_ss=7c2a8&oh=00_AQD1EPX4_dBQvtfhN5h3LFVUkpDv3HjCxGlIVCfE6iyN7Q&oe=6A5FAF10","https://www.facebook.com/RapideAutoServicePH","0","2712091598851871","HEAVY RAINFALL AND FLOOD ALERT! If you don't need NDRRMC's alerts to know what's going on since you're already outside, always bring with you these simple but important reminders when driving under inclement weather conditions.

It's always best to stay home and keep dry; but should you need to go out, bear in mind these safety reminders.

Stay ALERT on the road! #RapideWay #RapideCares #TyphoonTisoy",,,"44","3",,,"47","90","1575349853000","https://www.facebook.com/RapideAutoServicePH/posts/pfbid0htkiFVtWi8PaLyYAV6vkBahavSAxVgyZqBtehJfgFSxAjQwtCTL68B8Wetr2soi2l"
,"735687313591265","video",,,,,,,,,,,,,,,,,,"100068408971467","Council of Young Leaders of the Philippines Inc.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/326358481_1583701495395393_5456158699275141468_n.png?stp=c76.0.788.788a_cp0_dst-png&cstp=mx788x788&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=AT6QFhqjj4oQ7kNvwEdTg01&_nc_oc=AdqRubZ9Bpo6EtZQhwscdUP_OBJVcrEbb6aBGOmFMwESL-3YFy31gFYf7zTIzKat3kA&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4_lNWgbKxuBb3WxrXEPoNg&_nc_ss=7c2a8&oh=00_AQBY2abVcrAN9JZCkN6t-JqvRytkamkYVGcfdBC2jKZKkA&oe=6A5FC020","https://www.facebook.com/CYLPH","0","594031261334287","#TisoyPh
Here are some of the safety tips everyone should remember during typhoons.

1. Stay indoors and keep calm.
2. Monitor TV and radio reports.
3. Secure your home.
4. Keep roads clear for emergency vehicles.
5. If your house is in a flood-prone area, go to the nearest designated evacuation center.
6. Have a flashlight and radio handy, with fresh batteries.
7. Stock up on food, potable water, kerosene, batteries and first-aid supplies.
8. In case of flooding, turn off the main sources of electricity, gas and water in your home.
9. Stack furniture above the expected flood level. Keep appliances, valuables, chemicals, toxic substances and garbage beyond reach of floodwaters.
10. Avoid low-lying areas, riverbanks, creeks and coastal areas, slopes, cliffs and foothills. Rains can trigger landslides, rockslides or mudslides.
11. Avoid wading through flooded areas. Do not attempt to cross flowing streams.
12. Do not operate any electrical equipment during a flood.

Source: healthypinoy.com",,,"1",,,,"1","3","1575359284000","https://www.facebook.com/CYLPH/videos/735687313591265/"
,,,,,,,,,,,,,,,,,,,,"1615206541","Romeo del Carmen","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/626613050_25703947282559305_1679386116114856368_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1029x1029&ctp=s24x24&_nc_cat=102&ccb=1-7&_nc_sid=1d2534&_nc_ohc=w_moN7F9iNwQ7kNvwH3vOG5&_nc_oc=AdqqgLNRlzt5etHRObjejtIXkzoammMWscOXtEs98RpVJbKY8LH0lneMtIfsmeqyZb8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4_lNWgbKxuBb3WxrXEPoNg&_nc_ss=7c2a8&oh=00_AQA6akOuujafvlN2g7mnyabaFnewvVFLXkWOOrCzBcewwQ&oe=6A5FB782","https://www.facebook.com/romy.delcarmen","0","10217898125077507","The Great Flood of 1914 along Bilibid Viejo. Quiapo, Manila.    c1914.

The Flooding was due to consistent rain because of the Monsoon that swelled up the Pasig River.",,,"1",,,,"1","0","1575348986000","https://www.facebook.com/BienvenidoMacario/posts/pfbid02nLvhAcpfnNRmS8rwgYsK42qhRrfA4cXdw6HLpXyddQ5hWMBhNCyqM38YTdeLDwwzl"
,"2474548626152020","video",,,,,,,,,,,,,,,,,,"100067355105098","NewsWatch Plus Philippines","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/456609439_881388207449675_1632337810924285418_n.jpg?stp=c64.64.1072.1072a_cp0_dst-jpg_tt6&cstp=mx1072x1072&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=XXCL4ducTFQQ7kNvwFSdcZR&_nc_oc=AdqnejpmKrDvqPAMDF7fUYHy4HvpnvyWZI1hJ2qt68GB5JvwJIYwigJ-dCvruk3b4Ks&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=m-h6xygBlZT1xsxZVaKH2w&_nc_ss=7c2a8&oh=00_AQCWBMOPUXTVVKuKIKRuGmJANUyisTgiEvPQZzalfWexaw&oe=6A5FAF58","https://www.facebook.com/NewsWatchPlusPH","0","2657171844522698","Manila implements forced evacuation in flood-prone areas due to #TisoyPH | www.cnn.ph",,,"4",,,,"4","2","1575369167000","https://www.facebook.com/NewsWatchPlusPH/videos/2474548626152020/"
"No photo description available.","2540450509324253","photo","https://www.facebook.com/photo/?fbid=2540450509324253&set=a.486709400144852",,,,,,,,,,,,,,,,,"100064173874178","Trade One Incorporated","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/274935514_4822964261072855_2604270065119392993_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx862x862&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=LEqdLMk85wIQ7kNvwFlhsQo&_nc_oc=AdrM2J_K1trZLOsd2PlWDzHdNR88orYnQsE_Pe43BsdzjmsXQK3YWNiXvh6yUx9aZYc&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=m-h6xygBlZT1xsxZVaKH2w&_nc_ss=7c2a8&oh=00_AQAYjfV68oFVyw9hse4eEDGmq71L96hJkzEdTlKHR3xTnQ&oe=6A5FAA9E","https://www.facebook.com/TradeOneIncorporated","0","2540451832657454","Severe tropical storm Tisoy leaving damage to roads, homes and industrial facilities. PROTECT YOUR EQUIPMENT from damages caused by flood with Shinmaywa's SUBMERSIBLE PUMP.

Stay safe and dry everyone!

For more information,
send us a message or contact us at (02) 8371-1178
Email:inquiry@tradeoneinc.com
Stay safe and dry everyone!
#TradeOnePackage
#TradeOne
#Shinmaywa",,,"5",,,,"5","5","1575350414000","https://www.facebook.com/TradeOneIncorporated/posts/pfbid0MCRfqybazw7QXqAY2uiy8pNsFHt4xLMjiLgBTWmb8cGybVGZpmVWFBxD381UfzTHl"
