"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100064606813035","Antipolo City Gov","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/243184711_223476796482546_7907706067647562237_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JLvs1SWL_cMQ7kNvwHP7wMH&_nc_oc=AdrKrLC_qRcbAahkQTXlhMQLiJolPlk7AITHqJiXWQqon2LSQ12JLDSoONUjaODG2Pw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=bmOijq4HqPpx0a_uX5mwZw&_nc_ss=7c2a8&oh=00_AQAlxjVsBQggrTmd8GX_NVnoLAYIyXt666b9n8huKGKd2A&oe=6A600AD1","https://www.facebook.com/antipolocitygovernment","22","720373621345942","TRAFFIC AND FLOOD UPDATES
As of 6:30pm, Sept.19, 2014

Good news sa paluwas ng Maynila at pauwi o dadaan ng Antipolo

Highway 2000 is now passable to LIGHT vehicles.

Alternate Route is via Baytown (Angono-Taytay Coastal Road) then take Manila East Road 

C6 and Floodway are PASSABLE

Marcos Highway and Sumulong Highway Extension still NOT PASSABLE 

Ortigas Avenue Extension still NOT PASSABLE

Stay safe everyone! 

#AlertoAntipoleno #NumeroUnoAntipolo","115",,"115","89","1411123499000","https://www.facebook.com/antipolocitygovernment/posts/pfbid0xM3x6QseiQszEoCXuiXuMYrV37YzEjPfJGj8bF9TeGTPe2GSRriyzstrCmVeXDd5l"
"No photo description available.","726762760693283","photo","https://www.facebook.com/photo/?fbid=726762760693283&set=a.575923387911830",,,,,,,,,,,,,,,,,"100064825203091","UP Red Cross Youth","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/577567720_1302107171960111_5373316801434867191_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HE-U0pfnP3wQ7kNvwE1ctl6&_nc_oc=Ado3CuXkenoohypxUhbNLZuGXf4smIAQIlkdJPpf4FFMbNjt3rYnNLJIzW1N1nUA7Nc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=CoAnA5Wowq_BXxAcxwRjfA&_nc_ss=7c2a8&oh=00_AQDkyade-4Ocx7MxdBsNwrOwaL4j-pQ9lgNfSf1V38PH_A&oe=6A60275B","https://www.facebook.com/UPRCY","1","726762760693283","The UP Red Cross Youth Soup Kitchen is back! #ReliefPH 

Help us bring food to flood victims. If you want to donate in cash, in kind, or want to help us cook, please contact Ivan @ 0916 478 1811 

We also accept donations through BPI Family Savings Bank. UP Red Cross Youth - 007533-0108-94","55",,"55","83","1411117983000","https://www.facebook.com/photo.php?fbid=726762760693283&set=a.575923387911830&type=3"
,,,,,,,,,,,,,,,,,,,,"100077339840574","SM City Masinag (Official)","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/332122049_900731744410137_4150281568431490681_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2000x2000&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=bgqp1x77g0gQ7kNvwE7LBXU&_nc_oc=AdqUXOC8DDPmvawmqxeVGrLVmEifTBeVp7zHEHjyR4ond9d_TABvTSi7tTWk89dp_kY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=CoAnA5Wowq_BXxAcxwRjfA&_nc_ss=7c2a8&oh=00_AQBYkaz81Va07SYmVEyQF6gZzKRH3L23hgZmmUJXYFKylw&oe=6A602213","https://www.facebook.com/smmasinag","13","816610521716833","SM City Masinag is open for those who are looking for a dry and safe place to stay. Our command center is ready to assist our mall goers and our Multi-level parking may also serve an alternative place for your vehicles to keep them away from rain and flood. 

Let's all pray together for everyone's safety.","420",,"420","58","1411087526000","https://www.facebook.com/smmasinag/posts/pfbid02b5rHRu9VyTEPb2sSBkGJgz6WfuRayG5Xe6jp1omYA7pz335SbwmgnSXXgwdnjCE3l"
"No photo description available.","870493086309104","photo","https://www.facebook.com/photo/?fbid=870493086309104&set=a.739005802791167",,,,,,,,,,,,,,,,,"100064758694256","Condo, House and Lot Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/348291682_1099809077531671_4364696152461822207_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1250x1250&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=nialDcNvIwQQ7kNvwEKl9IN&_nc_oc=AdqjbBwGn1aVSVkgHAkaB2Y1DqhRf535c7jU1e6rZgiy13m9D7CeRjZzKSl1W8iHEH0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=CoAnA5Wowq_BXxAcxwRjfA&_nc_ss=7c2a8&oh=00_AQCCI4kPRNPABRlUrtPU65UUvjMUFQoWEKfLZHMXfFGp-w&oe=6A60352F","https://www.facebook.com/condohousenlotphils","2","870493086309104","Neat and pretty pull-out bed, a nice space-saving idea. Heavy rains and floods in major places in Manila today, take care everyone!","55",,"55","13","1411088482000","https://www.facebook.com/photo.php?fbid=870493086309104&set=a.739005802791167&type=3"
"No photo description available.","721294714615280","photo","https://www.facebook.com/photo/?fbid=721294714615280&set=a.721292517948833",,,,,,,,,,,,,,,,,"100065336349836","Photofest","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/307558555_419122676942274_1735217972253089447_n.png?stp=cp0_dst-png&cstp=mx281x282&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=EwO7Ig7Bq5EQ7kNvwGNGgbY&_nc_oc=Ado3pih808XyPEodGZiuKb-gGBU3v7WYgRe0bu_t810JycHJ2Ua7mMDZ0Zf8LmaSd7Q&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=CoAnA5Wowq_BXxAcxwRjfA&_nc_ss=7c2a8&oh=00_AQAUQDWpftJfm264WYJcK1vGrKwIJfT_THAXVwqmmLxtow&oe=6A601BF4","https://www.facebook.com/AggrePhotofest","0","721294714615280","Gone are the days of the murky past, let’s head forward to better living!  

The country’s powerhouse in shoe-making industry is also the cradle of the world’s largest shoe collection. This, I tell you, is the City of Marikina! 

However, its name howled, echoed and quaked the whole nation during Ondoy’s onset on 2009. Marikina Bridge, as seen on footages circulating that time, measured flash floods reaching 23 meters.

Richard Pagaduan
University of the Philippines - Diliman","151",,"151","5","1411206081000","https://www.facebook.com/photo.php?fbid=721294714615280&set=a.721292517948833&type=3"
,,,,,,,,,,,,,,,,,,,,"100064519728638","SM City Marikina","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/385474503_717874893706495_3826095729191595835_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=oembXoG4v_AQ7kNvwGUJFmK&_nc_oc=AdotpGNvfvEXNgYfzRx6T6LsPKvkgMsPLhg_CQmFtPw-FQyZrAIVzAtMYJO3BKAwrQ4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=CoAnA5Wowq_BXxAcxwRjfA&_nc_ss=7c2a8&oh=00_AQCa2pSn47yY0xqbf8hgY7OgbqOAyeEiGf6QFm1_Y7vy0A&oe=6A602BBC","https://www.facebook.com/smcitymarikina","13","10152515460544055","In times of calamities, SM City Marikina offers temporary shelter and a meeting point for families who may be unable to get to their place of residence. In the areas where severe flooding is experienced, the mall will provide parking spaces for residents. Overnight charges shall be waived. For more details, feel free to call the Mall Administration Office at 477-1788 to 90. Thank you and stay safe everyone.","114",,"114","16","1411120358000","https://www.facebook.com/smcitymarikina/posts/pfbid02yjeX8kyARBj1Z3H2nts58nNjgivaom4vQ1vjrRhM3MtEnUbjD1LanvtVxZjdYrB6l"
"No photo description available.","282299271978988","photo","https://www.facebook.com/photo.php?fbid=282299271978988&set=a.484413870395235&type=3","No photo description available.","282299288645653","photo","https://www.facebook.com/photo.php?fbid=282299288645653&set=a.484413870395235&type=3","No photo description available.","282299321978983","photo","https://www.facebook.com/photo.php?fbid=282299321978983&set=a.484413870395235&type=3","No photo description available.","282299258645656","photo","https://www.facebook.com/photo.php?fbid=282299258645656&set=a.484413870395235&type=3","No photo description available.","282299268645655","photo","https://www.facebook.com/photo.php?fbid=282299268645655&set=a.484413870395235&type=3","100064798776283","International Needs Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/306773291_484413887061900_8288292863429749463_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1500x1500&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=1BYhfUG2rFoQ7kNvwETUkhI&_nc_oc=AdqJkS_AxWuD_KPOmE7XVjcRuyPYhU_KfRoJlhm5gLMVsRQVcNq4mQnl6CptrkGqAMg&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=HhZk19vRS82dtz2mXlQwYQ&_nc_ss=7c2a8&oh=00_AQD_qLHgRLpHVtsyv-SgAqL5e-MtsNa3-oRKNaag4dWRgw&oe=6A60034D","https://www.facebook.com/INeedsPH","3","282300021978913","INPH Main Office in #Marikina flooded by the monsoon rains intensified by Typhoon Mario. These pictures are taken as of 9:00AM-10:00AM. The lower floor next to the Director's Office is submerged in waist-high flood. #MarioPH #floodPH 

International Needs NZ, International Needs US, International Needs UK, International Needs CZ, International Needs MC","1",,"1","1","1411093853000","https://www.facebook.com/INeedsPH/posts/pfbid02rVJDHTMXHVGhWYVNdXHa5DGmceyAnKwLrhTt7n3RwdszkHDwMBprB9jo4sHc1AJJl"
"No photo description available.","10202762241240368","photo","https://www.facebook.com/photo.php?fbid=10202762241240368&set=a.10202762242280394&type=3","No photo description available.","10202762241880384","photo","https://www.facebook.com/photo.php?fbid=10202762241880384&set=a.10202762242280394&type=3",,,,,,,,,,,,,"1330118242","Amer E. Oracion","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/465130025_10226423083546638_4546837063509107814_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1252x1252&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=UcuIdwmA1ZoQ7kNvwF4xbnv&_nc_oc=AdoEy9gd1vjqQz06D6JBBCWXzszqOee_Ev4xjp2-7KpxFTmySSl8RKVXreWrA9OS9YQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=HhZk19vRS82dtz2mXlQwYQ&_nc_ss=7c2a8&oh=00_AQDXtTd4qjyHcTrOaBZgdiEEAwkpun_BkBBBUUSdpAMpzQ&oe=6A60330F","https://www.facebook.com/amer.oracion","12","10202762242200392","Flood in, flood out....","12",,"12","0","1411094209000","https://www.facebook.com/amer.oracion/posts/pfbid07U4osMi7AqVkeTHaoo1PsCeXSNKpVPrbj8DE75QrvrFzVV1RFTJp3xVCdysidnPal"
"No photo description available.","796517437079838","photo","https://www.facebook.com/photo/?fbid=796517437079838&set=a.653408138057436",,,,,,,,,,,,,,,,,"100001647672250","Jobert Angeles","https://scontent-iad3-1.xx.fbcdn.net/v/t1.30497-1/453178253_471506465671661_2781666950760530985_n.png?stp=cp0_dst-png&cstp=mx2048x2048&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=b224c7&_nc_ohc=xrEZogmpOGwQ7kNvwH6LcP5&_nc_oc=AdoansHLtzuxpslq1Mrb91ns3W9Y_EqVfDiZCEsOrR5N7I0BO2tYsSk37Q236q9zXqs&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_ss=7c2a8&oh=00_AQChX9ax1lRYMa2uQxAkPFRF3RqpsVD8bviIW-yNqsQ5xQ&oe=6A81B2FA","https://www.facebook.com/jobs.angeles","8","796517437079838","knee-deep flood :-(","40",,"40","2","1411088859000","https://www.facebook.com/photo.php?fbid=796517437079838&set=a.653408138057436&type=3"
"No photo description available.","10152708240798901","photo","https://www.facebook.com/photo/?fbid=10152708240798901&set=gm.791040137620197",,,,,,,,,,,,,,,,,"822173900","Palikerong Propeta","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/721642149_10164767567068901_5146395471386317141_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1850x1824&ctp=s24x24&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_ohc=A171qCTyYFQQ7kNvwEWWhLg&_nc_oc=AdrzLx01FJxnUJTD4F9H4tIt4XsR76JcNGMXXP_gBtGPRtMoVYrJPyKLxokMbI2M5zk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=HhZk19vRS82dtz2mXlQwYQ&_nc_ss=7c2a8&oh=00_AQDYI16QKJ0878aKque2B_rsiJn624gBzDC2fWo9a_3x2w&oe=6A600E83","https://www.facebook.com/palikerong.propeta","0","791040137620197","Cleaning time after heavy flood...gudpm LBP...","30",,"30","0","1411192959000","https://www.facebook.com/groups/374575272600021/permalink/791040137620197/"
,"1511693782405864","video",,,,,,,,,,,,,,,,,,"100064167963325","Marvin ""Agimat"" DelaCruz","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/300391885_444696337679295_2566226710529384079_n.jpg?stp=c5.0.320.320a_cp0_dst-jpg_tt6&cstp=mx320x320&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=xK1r1FAxxKcQ7kNvwFxxr1I&_nc_oc=AdoidhSYTuG12czqVvKDlKNuHGw0-GAKMwtZN2h5ZlDoyj_asXFbnJ8FSa3zC2fWIxk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=HhZk19vRS82dtz2mXlQwYQ&_nc_ss=7c2a8&oh=00_AQB5Y3PYXvP6CMQZ1Mwu14-NUKjw0iq-a6wAZ6DGJGnvIA&oe=6A60223F","https://www.facebook.com/agimatmarvindelacruz","0","1511693782405864","09/19/2014 Mario & Habagat Flood","1",,"1","0","1411128326000","https://www.facebook.com/agimatmarvindelacruz/videos/1511693782405864/"
"No photo description available.","936459719717678","photo","https://www.facebook.com/photo/?fbid=936459719717678&set=gm.830820993627216",,,,,,,,,,,,,,,,,"100000609777337","Virginia Omoso Guazon","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/721951111_27945080135095604_5929841217748261461_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x958&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=1d2534&_nc_ohc=dwRtQOwgg6IQ7kNvwFW8Qkt&_nc_oc=AdrpujBbJNzTVldxRktbaca3kUYlnOPDjsTf_BoOz6mZ5_Afx1UuRUlGbtpQqdg4CwU&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=HhZk19vRS82dtz2mXlQwYQ&_nc_ss=7c2a8&oh=00_AQAX5JTJGJq9xgoF7YzTt-UQImnronWsT4dBVn4OPVeIcg&oe=6A6013F5","https://www.facebook.com/virginia.omoso.guazon","2","830820993627216","KUNG WALA SANANG CORRUPTION, MATAGAL NANG NABIGYAN NG SOLUTION ANG DRAINAGE AND SEWAGE PROBLEMS NG METRO MANILA... SANA HUWAG NANG GAGAMITIN ANG KALAMIDAD NA ITO, NG MGA CORRUPT NA PULITIKO, PARA MAGBIGAY NG RELIEF GOODS AT KUNG ANO PA MANG TULONG SA MGA NASALANTA, GAMIT ANG PERA NG TAXPAYERS, PERO IPAPALABAS NA GALING SA BULSA NILA... 😈

**************************************
Floods shutter Philippine capital

Associated Press
| September 19, 2014 at 2:14 pm

Rescuers use a rubber dinghy to rescue trapped residents after heavy monsoon rains spawned by tropical storm Fung-Wong flooded Marikina city, east of Manila, Philippines and most parts of the metropolis Friday, Sept. 19, 2014. AP

MANILA, Philippines—Heavy rains from a storm and the seasonal monsoon caused widespread flooding Friday in the Philippine capital and nearby provinces, shutting down schools and government offices.

Local authorities reported thousands were evacuated early Friday from severely inundated communities, some with rapidly flowing waters more than neck high. Local radio stations reported residents taking shelter in the second floor of homes where the water had reached the ceiling of the ground floor.

Manila airport authorities said the rains and radar problems caused delays and the cancellation of at least 28 domestic flights to and from northern and central Philippines affected by Tropical Storm “Fung-Wong” (locally named Mario). At least three international flights heading to Manila were diverted to Clark International Airport in northern Pampanga province.

Flooded streets caused traffic gridlock across the city of 12 million, with many motorists and other commuters unaware of the extent of the flooding due to a lack of reports from local authorities.

Presidential spokeswoman Abigal Valte said that work in government offices in the capital and 15 other provinces has been suspended.

The Philippine Stock Exchange suspended trading and some banks sent their employees home by noon.

Weather forecaster Dioni Sarmiento said more than 260 millimeters (10 inches) of rain fell over a part of Metro Manila used as a rainfall gauge over a 24-hour period ending early Friday. That was more than half of the amount of rain that caused massive flooding across the sprawling metropolis of 12 million people in 2009.

Manila Mayor Joseph Estrada said some parts of the capital were flooded overnight and residents in a number of slum communities were evacuated to safety but added that floodwaters were receding because major drainage pipes had been cleared of thrash before the rainy season. He did not say how many have been evacuated in the city.

“Our anti-flood infrastructure has been neglected for a long time,” Estrada said. “You go abroad and you see big houses of the rich along clean rivers. But here, the riverbanks teem with squatter colonies, which don’t have septic tanks and treat the river like a garbage can.”

Zharina Biong, a staffer of the disaster management unit of Marikina City, part of Metro Manila, said more than 27,000 people, most of them living near the swollen Marikina river, have been evacuated since dawn Friday.

The storm, which packed winds of up to 100 kilometers (62 miles) per hour made landfall in northern Cagayan province around noon Friday. It was expected to leave Philippine territory by Sunday and make a sharp turn northward toward Taiwan and southern Japan.

Just last week, Typhoon “Kalmaegi” (local name: Luis) hit the same area, leaving eight people dead and displacing over 366,000.–Oliver Teves

http://m.inquirer.net/newsinfo/?id=639238","5",,"5","0","1411109518000","https://www.facebook.com/groups/liberalpartyofthephilippines/permalink/830820993627216/"
"No photo description available.","316621208518108","photo","https://www.facebook.com/photo/?fbid=316621208518108&set=a.639485654549769",,,,,,,,,,,,,,,,,"100054650190467","PMS Supreme Student Government","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/328630912_739391774069158_8940931233474997556_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=TgsnVyx5m-0Q7kNvwGpSj8k&_nc_oc=AdqkYVEP2Lf38OZcypAIKbi-EtrPMUgzIWvJTuNznn7PGKNHWDq3x9s6_-dX2hc7XmI&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=4qJ4DLgWFW8IB2GMDZ3Nmw&_nc_ss=7c2a8&oh=00_AQBAAUgITb8Tk0xxWXoHGJxeEiHsUjFwfptRE7_WlcXCIQ&oe=6A6016A5","https://www.facebook.com/PMSSSG","0","316621208518108","""Heavenly Father, we pray for everyone facing the ravages of this typhoon especially our dear teachers and fellow Pleasanites. We humbly ask You to safeguard lives through the flood and ease the damages of the storm. Please use this occurrence to make people trust You and believe in Your powers in the midst of this deluge. This we pray in Jesus' name, Amen. "" 🙏 

Keep safe Pleasanites & God bless.

Photo taken from the Internet.","7",,"7","3","1411088609000","https://www.facebook.com/photo.php?fbid=316621208518108&set=a.639485654549769&type=3"
"No photo description available.","739665632766248","photo","https://www.facebook.com/photo/?fbid=739665632766248&set=a.484476800354949",,,,,,,,,,,,,,,,,"100063778991845","BBasilio Realty","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/302156040_484476820354947_8060918629648133473_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx524x524&ctp=s40x40&_nc_cat=101&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=TQmswMoE_VMQ7kNvwGOWVqN&_nc_oc=AdphAE861JHQJWcmDqIdYR-U4mj5KZmRIRqJl83CTcrxVzSixyZXHsqBenkmGjPSYGs&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=4qJ4DLgWFW8IB2GMDZ3Nmw&_nc_ss=7c2a8&oh=00_AQCOJRtHL3s782NZzb_fJVLJl6MfdygrhIEQ7SQ_o7e-mQ&oe=6A60056B","https://www.facebook.com/bbasiliorealty","0","739665632766248","@interaksyon: RED FLAGS INDICATE FLOOD ALERTS | Real-time, online traffic and flood alerts via MMDA on http://t.co/lSbqxG6Ijl http://t.co/yrUOrf4JJx","1",,"1","3","1411092454000","https://www.facebook.com/photo.php?fbid=739665632766248&set=a.484476800354949&type=3"
"No photo description available.","290471974490647","photo","https://www.facebook.com/photo/?fbid=290471974490647&set=a.158858993457088",,,,,,,,,,,,,,,,,"100079989654503","Pinoy El Galaero","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/306996107_158859006790420_7818258225272711907_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx999x1006&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Z-oIO8_xha0Q7kNvwEihcla&_nc_oc=AdozHmVqihpBfTxZP5fyDa1OHusCEXdDgCyDY0x9r0tTAXQ023gyH4cl06SCBhmuPbc&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=4qJ4DLgWFW8IB2GMDZ3Nmw&_nc_ss=7c2a8&oh=00_AQBwPzfCsNjBynllRq0K6-PNXYjq5zBfpLZ5c_zyyq-0mA&oe=6A60095D","https://www.facebook.com/djslurpee.elgalaero","0","290471974490647","Cainta Government exerting extra effort and maximing its resources to assist stranded people to make their way home. Many are still stranded as flood water rises earlier today as typhoon Mario hovers Metro Manila end nearby provinces.","19",,"19","1","1411118949000","https://www.facebook.com/photo.php?fbid=290471974490647&set=a.158858993457088&type=3"
"No photo description available.","795536717175732","photo","https://www.facebook.com/photo/?fbid=795536717175732&set=a.477597261252562",,,,,,,,,,,,,,,,,"100070068753083","Katolikong Pinoy","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/325667755_897160047992769_1145577956845802121_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx335x335&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=YzyYlUkWaioQ7kNvwFyf1c_&_nc_oc=AdpM995V8jnPdt5SS6tG3RNMP5HU3QGCEn6doH_UKezpKd46EdjwhPjvmQTTKcESmsY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4qJ4DLgWFW8IB2GMDZ3Nmw&_nc_ss=7c2a8&oh=00_AQAXo9810cgneaUK3o_TRbKZ5IiMsOERom_KppYDKMHjWw&oe=6A6007B3","https://www.facebook.com/pinoycatholics","0","795536717175732","Storm Safety and Preparedness 

Before: http://www.weather.com/life/safety/flood/article/floods-before-the-storm_2011-10-05

During: http://www.weather.com/life/safety/flood/article/floods-during-the-storm_2011-10-05

After: http://www.weather.com/life/safety/flood/article/floods-after-the-storm_2011-10-05","5",,"5","4","1411096848000","https://www.facebook.com/photo.php?fbid=795536717175732&set=a.477597261252562&type=3"
"No photo description available.","10153210572938135","photo","https://www.facebook.com/photo/?fbid=10153210572938135&set=a.557577123071665",,,,,,,,,,,,,,,,,"100064581467987","Glass Garden","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/317737332_10162364839958135_1237259279765066022_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx740x740&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=nsWfpnvDzoAQ7kNvwFLJMYc&_nc_oc=AdpohOC3n5wmV75aksWXYgteVql_ts1-BLSu9s68Tkne_nqZ20t151D_1Ww6-IBWZ1E&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=4qJ4DLgWFW8IB2GMDZ3Nmw&_nc_ss=7c2a8&oh=00_AQDoigxughBVf5X-jTTEZnThAAzSGlUWk7-4zJFClDdvMg&oe=6A600B3F","https://www.facebook.com/GlassGardenEvents","0","10153210572938135","The Glass Garden as of 9:50 AM, flood free during and after Typhoon Mario. Juan Carlo The Caterer, Inc. Is already here to set-up for tonight's debut.","25",,"25","1","1411178253000","https://www.facebook.com/photo.php?fbid=10153210572938135&set=a.557577123071665&type=3"
"No photo description available.","10202943392010115","photo","https://www.facebook.com/photo.php?fbid=10202943392010115&set=gm.610411239067601&type=3","No photo description available.","10202943391970114","photo","https://www.facebook.com/photo.php?fbid=10202943391970114&set=gm.610411239067601&type=3","No photo description available.","10202943392050116","photo","https://www.facebook.com/photo.php?fbid=10202943392050116&set=gm.610411239067601&type=3","No photo description available.","10202943392090117","photo","https://www.facebook.com/photo.php?fbid=10202943392090117&set=gm.610411239067601&type=3","No photo description available.","10202943394450176","photo","https://www.facebook.com/photo.php?fbid=10202943394450176&set=gm.610411239067601&type=3","1362859068","Dave Borja","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/464640339_10228728827109877_3784016554184400093_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx953x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=auuqU8wosZAQ7kNvwFtoxhg&_nc_oc=AdoQHBl-CgEE-qV0whWYeuSdxtvYneffzI06z0_Ppb5aU1LFMaHDiBrf6BvYtiEYdf8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=4qJ4DLgWFW8IB2GMDZ3Nmw&_nc_ss=7c2a8&oh=00_AQAsaEMFQ_cZYb7jcUwItU3Q5m3l2-W3Rv4NczsE4A3mmw&oe=6A603518","https://www.facebook.com/iamachine","5","610411239067601","For sale o Swap.
Mitsubishi L300 Van. - Gas
Good running condition.
Complete papers.
No engine leaks.
No over heat.
Not flooded.
No bulok.
Lata all around.
Walang tama under chasis.
Ok ang interior.
Newly change oil.
Issue : No freon. Pero working yan aircon. Saka paso. Last reg 2012.
Location : Pasig.
80k!!
80k!! Neg upon viewing only! Madali kausap!
Call or text / 09154790371.",,,"0","0","1411181160000","https://www.facebook.com/groups/446241558817904/permalink/610411239067601/"
