"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100064354285183","Trending Pinoy Videos","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/327437632_699013955230604_2440139704823269359_n.png?stp=c17.0.616.616a_cp0_dst-png&cstp=mx616x616&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=bD0N0Jvsd-IQ7kNvwFU9SiH&_nc_oc=AdrCMCJuxfK2zKgg6s4y5CwDbk8-9MiwDL7kAj7G8uj46aBeMuPsIZJJPuHnyiJCdo8&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=7IABClNa0BeY6KCZUZOkBA&_nc_ss=7c2a8&oh=00_AQAPZWb_5JxnC46u-SJEOyO-JMMH3S0gDRo-SOdCoG_rHw&oe=6A600AA6","https://www.facebook.com/trendingpinoyvideoscom","1","1799707713403336","Baha ka lang, Pinoy kami.",,"9","50","1","1","3","64","0","1505311985000","https://www.facebook.com/randompostsofficial/posts/pfbid031pKo8hx8GWmcVAbj8kWxEPsru9NF3UMCsivsszdXjE9R8cTUpZLRZGEHLDYzkFQal"
"No photo description available.","1956751641249053","photo","https://www.facebook.com/photo/?fbid=1956751641249053&set=a.324677512704390",,,,,,,,,,,,,,,,,"100054864321478","Drucylity2K","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/240392891_324677546037720_4473827047872535678_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1000x1000&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JDHEumgu22kQ7kNvwEO5jw4&_nc_oc=AdqF6kPzKl8LGjmd4yXKwanH88oRaG2lXnjZhWaaStTA830gbcyDKwcSDQ2RUG5s8Dc&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=7IABClNa0BeY6KCZUZOkBA&_nc_ss=7c2a8&oh=00_AQDjZDGyDhzL4UXDhfoT1pyoLAxktpHXG68lAtpXTJUC-g&oe=6A600D45","https://www.facebook.com/drucylity2k","7","1956751941249023","It's just flood, no one can stop me. :)
Lebron 15 Ashes
Release??
-drucylity",,,"77","13",,"9","99","2","1505226794000","https://www.facebook.com/drucylity2k/posts/pfbid0UstqjtoPfD8d9KXXNRkiL1W7oFETR4iFhNXRKzn4EZw3Ezur4ycNiGcFoqWLgJPXl"
"No photo description available.","171485040083826","photo","https://www.facebook.com/photo.php?fbid=171485040083826&set=a.408185790667784&type=3","No photo description available.","171485036750493","photo","https://www.facebook.com/photo.php?fbid=171485036750493&set=a.408185790667784&type=3",,,,,,,,,,,,,"100044290993282","Manila Mayor Joseph Estrada","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/324256662_1547073885774971_7105900114339122746_n.jpg?stp=c132.0.802.803a_cp0_dst-jpg_tt6&cstp=mx802x803&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=c-8swvkBPhQQ7kNvwHNI9_C&_nc_oc=AdoPk1iLM6LgjUwAKR-X38Ra6TM525yeSlXvayCVLmq_JrihL9UyIuVN2h5Jx_owDCA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=7IABClNa0BeY6KCZUZOkBA&_nc_ss=7c2a8&oh=00_AQDffy1eL_QIYtFS9RAsB8BVtsvlAjC56cddqK-nuKodcA&oe=6A601921","https://www.facebook.com/manilacitynewsexpress","13","171485196750477","Kasalukuyan pong baha sa Bambang at Doroteo Jose. Iwasan po nating dumaan dito para hindi ma-stranded. Gayunpaman, inaaksyunan na ng lokal na pamahalaan ang problema sa baha. 

Litrato mula kay: Rosemarie Juanitas Ambat","2",,"423","1","28","13","467","112","1505195006000","https://www.facebook.com/manilacitynewsexpress/posts/pfbid02bxXKchhptyHDrfregrVBBGeTo7tmuti1nrtTEh1hZ1DxbVompwDMUDxcaQnSX6Wwl"
"No photo description available.","973180722824639","photo","https://www.facebook.com/photo/?fbid=973180722824639&set=a.575953924103931",,,,,,,,,,,,,,,,,"100050679840466","X Gaming","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/460435203_1065648218467830_232456236081239997_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FCLqht-KH2UQ7kNvwEuYzam&_nc_oc=AdpzI81zADi4fafeZalV3JhX7IY-eydR-1LuOqeKn0Nnr67Xjio6RhdW9iwQCSy1_gw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=7IABClNa0BeY6KCZUZOkBA&_nc_ss=7c2a8&oh=00_AQAfK-OU-sxEQ54VznURZ5QNDQrSQc1jXfWO-9pTH0A0Fg&oe=6A5FFFB9","https://www.facebook.com/x.gaming.cod","9","973180752824636","Ingat po baha na sa cainta",,"43","85",,"2","9","139","13","1505197342000","https://www.facebook.com/x.gaming.cod/posts/pfbid035AieXTNxmP7qQjkttDzMB58zWZ52gkHUgC9fTMB6mpQeWVggpDzAkeyN1dHpU4ncl"
"No photo description available.","1602701709804851","photo","https://www.facebook.com/photo.php?fbid=1602701709804851&set=a.437409497759621&type=3","No photo description available.","1602701743138181","photo","https://www.facebook.com/photo.php?fbid=1602701743138181&set=a.437409497759621&type=3","No photo description available.","1602701769804845","photo","https://www.facebook.com/photo.php?fbid=1602701769804845&set=a.437409497759621&type=3","No photo description available.","1602701806471508","photo","https://www.facebook.com/photo.php?fbid=1602701806471508&set=a.437409497759621&type=3","No photo description available.","1602701896471499","photo","https://www.facebook.com/photo.php?fbid=1602701896471499&set=a.437409497759621&type=3","100044717221198","JOSE Manalo and WALLY Bayola","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/505377934_1267442208089675_2872672011711919942_n.jpg?stp=c21.21.333.333a_cp0_dst-jpg_tt6&cstp=mx333x333&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=AHytSh8SxnsQ7kNvwEH2llr&_nc_oc=AdriCuh4cscX7hO-EuqhXuGvtqD-icpw8I3M_XrvO63OukvnTcTDFVTIYqZ0R8AfYRw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=7IABClNa0BeY6KCZUZOkBA&_nc_ss=7c2a8&oh=00_AQAfKOfpcfTRQvIn5mYeuznE9tX26sN1yC2n-Kfqdao6Cg&oe=6A5FECDB","https://www.facebook.com/JoseManaloandWallyBayola","2","1602702179804804","Baha ka lang Pinoy kami",,"17","144","2","1","1","165","23","1505215638000","https://www.facebook.com/JoseManaloandWallyBayola/posts/pfbid02ktwhnmRysBtgZ1CobtNiaEnvyjEGGaHkGT2QkuCRi75VhM9SefZZL7sJggzi6gTSl"
"No photo description available.","1612171055469716","photo","https://www.facebook.com/photo.php?fbid=1612171055469716&set=a.553101476843217&type=3","No photo description available.","1612171108803044","photo","https://www.facebook.com/photo.php?fbid=1612171108803044&set=a.553101476843217&type=3","No photo description available.","1612171308803024","photo","https://www.facebook.com/photo.php?fbid=1612171308803024&set=a.553101476843217&type=3","No photo description available.","1612171338803021","photo","https://www.facebook.com/photo.php?fbid=1612171338803021&set=a.553101476843217&type=3",,,,,"100064301095134","DAWG x Overland & Offroad Solutions","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/550223200_1186474660172559_1754646679469959463_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1290x1290&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=6Zu0HILgtJsQ7kNvwHE2zKs&_nc_oc=AdoZA9cD3oG0XFzQS-zRctHxDienMlNv-vmUUquoD2JGycLQczaxylCROQkNDJ4g1WQ&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=EMpk1wDkbd5MB9tKoA3RZA&_nc_ss=7c2a8&oh=00_AQBY0db97MdKuui2i3Hu3kq2TfdjGKTK_0-3vYwbDkWUnA&oe=6A5FFF5B","https://www.facebook.com/DAWGoverlandoutfitter","28","1612171382136350","babala po sa mga gustong lumusong sa baha...
hindi po komo mataas ang mga oto natin e baha proof na ang mga eto..
yung mga diffrential po natin ay pwedeng pasukin ng tubig at ma contaminate ang langis..
ALWAYS make sure may differential breather kayo..

let's @D.A.W.G. it!

#ARBbreatherkit

CHECK your differential oils.
sana di pa kulay gatas...",,,"67",,,,"67","2","1505206542000","https://www.facebook.com/DAWGoverlandoutfitter/posts/pfbid02J34Y5i8vgBjKyTV46HE1mNaAfYs2pcPGnz9VmXGfchdHFGgqAaDyToqEcNVUkuAfl"
"No photo description available.","1612009665485855","photo","https://www.facebook.com/photo/?fbid=1612009665485855&set=a.553101476843217",,,,,,,,,,,,,,,,,"100064301095134","DAWG x Overland & Offroad Solutions","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/550223200_1186474660172559_1754646679469959463_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1290x1290&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=6Zu0HILgtJsQ7kNvwHE2zKs&_nc_oc=AdoZA9cD3oG0XFzQS-zRctHxDienMlNv-vmUUquoD2JGycLQczaxylCROQkNDJ4g1WQ&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=EMpk1wDkbd5MB9tKoA3RZA&_nc_ss=7c2a8&oh=00_AQBY0db97MdKuui2i3Hu3kq2TfdjGKTK_0-3vYwbDkWUnA&oe=6A5FFF5B","https://www.facebook.com/DAWGoverlandoutfitter","32","1612009682152520","babala po sa mga gustong lumusong sa baha...
hindi po komo mataas ang mga oto natin e baha proof na ang mga eto..
yung mga diffrential po natin ay pwedeng pasukin ng tubig at ma contaminate ang langis..
ALWAYS make sure may differential breather kayo..

let's @D.A.W.G. it!

#ARBbreatherkit",,,"99",,,"1","100","23","1505186469000","https://www.facebook.com/DAWGoverlandoutfitter/posts/pfbid0eMDoFK7mMgYXP8yNMqMX7WhJJtd1RGxnZ9QEbAZAtnMvpLs51SPPGr1tyxfUoNA5l"
"No photo description available.","1451943564860329","photo","https://www.facebook.com/photo/?fbid=1451943564860329&set=a.467341378765324",,,,,,,,,,,,,,,,,"100064683969337","The Daily Shroom","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/528399804_1170427431790045_906395577298392307_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx500x500&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=mr8SH3CQIuwQ7kNvwFEiK3x&_nc_oc=AdpX6qgkbKzjmGFyNuXVauTF-nAFdWRE27HR3mSh0h-UWUsIhcgS51m5LJY-ooW7pBI&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=EMpk1wDkbd5MB9tKoA3RZA&_nc_ss=7c2a8&oh=00_AQBbqrkJhJaIJURTpYCqSD05bhF2ss9RWfoCP3LFwAhlcw&oe=6A5FEBA5","https://www.facebook.com/thedailyshroom","7","1451943608193658","Baha ba di ko halata?😆",,"27","40",,,,"67","5","1505273655000","https://www.facebook.com/thedailyshroom/posts/pfbid0LH2H67AtsKN91LrhzbTY9tAQZkca1DAPCwkuADFNYk9mv4urKvD19Sfb9XK4HwUQl"
"No photo description available.","1537450019648021","photo","https://www.facebook.com/photo/?fbid=1537450019648021&set=a.503710624894275",,,,,,,,,,,,,,,,,"100057660241620","Single Goals","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/293118267_503710654894272_5720211800931625309_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1440x1440&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=UEWjcdgBYT0Q7kNvwFZ-R5T&_nc_oc=Adri_eUZXdHba_iJy4NVTDgxkerQcLzWORUJf9Rl8ce4-b9dRkkr51U8aTQPxWncDgQ&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=EMpk1wDkbd5MB9tKoA3RZA&_nc_ss=7c2a8&oh=00_AQD4sUnZvd5Lm6tgj8uIbzISTQSaxbXlO3t_rEVLj25E5A&oe=6A5FF0F9","https://www.facebook.com/SingleGoalsOfficial","105","1537450116314678","Konting ulan, baha agad.
Konting landi, mahal agad. 😏😏","7","749","1740","9","39","6","2550","300","1505312100000","https://www.facebook.com/SingleGoalsOfficial/posts/pfbid01CPy8USbhVYWQnC87eyzaJB3gU92zk5mKUKuDKieThJz1cdvoH3w18pTdLJXneb3l"
,,,,,,,,,,,,,,,,,,,,"100064354285183","Trending Pinoy Videos","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/327437632_699013955230604_2440139704823269359_n.png?stp=c17.0.616.616a_cp0_dst-png&cstp=mx616x616&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=bD0N0Jvsd-IQ7kNvwFU9SiH&_nc_oc=AdrCMCJuxfK2zKgg6s4y5CwDbk8-9MiwDL7kAj7G8uj46aBeMuPsIZJJPuHnyiJCdo8&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=EMpk1wDkbd5MB9tKoA3RZA&_nc_ss=7c2a8&oh=00_AQAC1sd9nda-CZYO2WymKflKq2-C2pGeVtGLWAQm6BunZA&oe=6A600AA6","https://www.facebook.com/trendingpinoyvideoscom","3","1819214028369181","Baha ka lang, Pinoy kami.",,"15","145","2",,,"162","0","1505311995000","https://www.facebook.com/trendingandviralofficial/posts/pfbid02q4dFwGfEM7Ht1aiTyanVK32ZsyRBT3Zmzm2UFqz63U2sDCb1wNWVYPo2219iV4qKl"
"No photo description available.","345592442556226","photo","https://www.facebook.com/photo/?fbid=345592442556226&set=gm.1901785750150417",,,,,,,,,,,,,,,,,"100013164188505","Vicky Cazhe","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/311379333_1544002476048544_3499662002782192572_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s24x24&_nc_cat=101&ccb=1-7&_nc_sid=e99d92&_nc_ohc=IKkfJqu20h8Q7kNvwHpsp6R&_nc_oc=AdqT0_lUl8tm-8tSYZ3vdrtdwCRceP33ma9QEfRo8trhDYOwdRRXPlVFHeByfBIte84&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=EMpk1wDkbd5MB9tKoA3RZA&_nc_ss=7c2a8&oh=00_AQD7t5ESS-ghO_BHfcAU2squ0y3KHl-Rr8qcfz2ZjSDiPg&oe=6A5FFC20","https://www.facebook.com/rosemarie.bella.58","106","1901785750150417","Mga friendship... Baha na po samin!!!!

#help",,"92","216","2","150","4","464","32","1505206012000","https://www.facebook.com/groups/bantayanimalwelfare/permalink/1901785750150417/"
"No photo description available.","171502516748745","photo","https://www.facebook.com/photo.php?fbid=171502516748745&set=a.408185797334450&type=3","No photo description available.","171502513415412","photo","https://www.facebook.com/photo.php?fbid=171502513415412&set=a.408185797334450&type=3",,,,,,,,,,,,,"100044290993282","Manila Mayor Joseph Estrada","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/324256662_1547073885774971_7105900114339122746_n.jpg?stp=c132.0.802.803a_cp0_dst-jpg_tt6&cstp=mx802x803&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=c-8swvkBPhQQ7kNvwHNI9_C&_nc_oc=AdoPk1iLM6LgjUwAKR-X38Ra6TM525yeSlXvayCVLmq_JrihL9UyIuVN2h5Jx_owDCA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=w1Tl1tCu5SWWWOOCDiqdog&_nc_ss=7c2a8&oh=00_AQDsHUINThs0A9Oc-bINJBQbUBP0ppNQUbUSGRQ_5yKSPA&oe=6A601921","https://www.facebook.com/manilacitynewsexpress","6","171502546748742","Kasalukuyan pong baha sa Felix Huertas cor. Aurora Sta. Cruz, Manila. Iwasan po nating dumaan dito para hindi ma-stranded. Gayunpaman, inaaksyunan na ng lokal na pamahalaan ang problema sa baha. 

Photo Credit: Mr. Cezar Salvacion - MDRRMO",,,"233","1","8","2","244","21","1505203074000","https://www.facebook.com/manilacitynewsexpress/posts/pfbid035wAfKwZEcWpVJdTWMVFxFks7hiwc2Grb71Q2cQcnu9oDSuu24WWLrMAWomcgRTR6l"
"No photo description available.","1489907537769214","photo","https://www.facebook.com/photo/?fbid=1489907537769214&set=a.578857227702874",,,,,,,,,,,,,,,,,"100067358067150","OPM Memes","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/476485096_936824428572817_3564712185323487688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=F6B1EcEsugMQ7kNvwGmltXe&_nc_oc=AdoZofYkBCgEiLveGmWEohZcQyrXdlDiZlilOP1alUquig3TxB4x2vCD6_yeDscc4xs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=w1Tl1tCu5SWWWOOCDiqdog&_nc_ss=7c2a8&oh=00_AQDFlWsdtl97QvD6bC1c7XFIMIsKMY9lESGPXKqrHRg7ww&oe=6A600423","https://www.facebook.com/OPMmemesPH","22","1489907561102545","Yung baha lampas hita. Yung inet abot singet. E ikaw..Hanggang Tingin na lang. Sadnu?",,"326","707","8","57","3","1101","124","1505224733000","https://www.facebook.com/OPMmemesPH/posts/pfbid02nfVWF58McDR3L6VfZcVchm2C8pAHH3F9ngtk2YM3q64qjt1CodxkkNWfL6q6YF3cl"
"No photo description available.","499190390467575","photo","https://www.facebook.com/photo/?fbid=499190390467575&set=a.503256901801152",,,,,,,,,,,,,,,,,"100063505406568","Single Attached House and lot","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/532054690_1330238442436323_988238040378511900_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1131x1120&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NwJ_G1p75tkQ7kNvwFXP7_U&_nc_oc=AdqQFcYhd7BWW8WMMdQtcVv5jAlVgUWgADeUPW9FRj2_Ov95y3aoI1Zc3FWpVNhCLb4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=w1Tl1tCu5SWWWOOCDiqdog&_nc_ss=7c2a8&oh=00_AQCiT0y9e8ZUTWgdDi0koI1-nuakEitV-fqfKo-mVSWsPQ&oe=6A600CDD","https://www.facebook.com/Rickvitz","2","499190403800907","Ayan dahil maulan at baha s ibat ibang lugar , dito sa phase8 Vista verde executive Village mapatunayan n wala po kaung alalahaning baha mataas at matibay ang pagkakagawa ng bahay.
To prove to you tara tripping n tayo Sa Vista verde 😀",,,"64","1",,,"65","3","1505202507000","https://www.facebook.com/Rickvitz/posts/pfbid0b6wfHuxJr6Pn8P5XwWZGqNif4n5cjnj38rBLBdnHomAZre8YREEpvYdjFDk3TzpTl"
"No photo description available.","1830959506920007","photo","https://www.facebook.com/photo.php?fbid=1830959506920007&set=a.664640059037136&type=3","No photo description available.","1830959510253340","photo","https://www.facebook.com/photo.php?fbid=1830959510253340&set=a.664640059037136&type=3","No photo description available.","1830959493586675","photo","https://www.facebook.com/photo.php?fbid=1830959493586675&set=a.664640059037136&type=3","No photo description available.","1830959593586665","photo","https://www.facebook.com/photo.php?fbid=1830959593586665&set=a.664640059037136&type=3","No photo description available.","1830959620253329","photo","https://www.facebook.com/photo.php?fbid=1830959620253329&set=a.664640059037136&type=3","100064734424380","Day by Day Music Production","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/359449966_664640079037134_4277042421933045764_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx970x959&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=TL-P06rKwzUQ7kNvwEReMK5&_nc_oc=AdpwAu2SvbS84gCkFI2CIee8H4Hw8MswOGA1FIYthTN94Tn9tXdrJ7QXOgM-PzgNzxs&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=w1Tl1tCu5SWWWOOCDiqdog&_nc_ss=7c2a8&oh=00_AQDVD7JtFqHLLYuc7dOQihRGBYh0s-t2zcHzRqxKOI-oKQ&oe=6A600A77","https://www.facebook.com/profile.php?id=100064734424380","19","1830959973586627","NASIRANG MGA DAAN DAHIL SA BAHA SA Brgy. Kalubkob sa Silang, Cavite. SUB STANDARD ATA ANG GINAMIT TSK!

CTTO 

LIKE AND SHARE Day by Day Music Production","4","2","49","1","7","6","69","20","1505193673000","https://www.facebook.com/permalink.php?story_fbid=pfbid0jjtaDYvXHFkbATtPrmYLU2ySM7AaXbo2JDmfYFdx1dqSzVDj3xvuMMPdujeVnF3Vl&id=100064734424380"
"No photo description available.","1831216126894345","photo","https://www.facebook.com/photo/?fbid=1831216126894345&set=a.664640049037137",,,,,,,,,,,,,,,,,"100064734424380","Day by Day Music Production","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/359449966_664640079037134_4277042421933045764_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx970x959&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=TL-P06rKwzUQ7kNvwEReMK5&_nc_oc=AdpwAu2SvbS84gCkFI2CIee8H4Hw8MswOGA1FIYthTN94Tn9tXdrJ7QXOgM-PzgNzxs&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=w1Tl1tCu5SWWWOOCDiqdog&_nc_ss=7c2a8&oh=00_AQDVD7JtFqHLLYuc7dOQihRGBYh0s-t2zcHzRqxKOI-oKQ&oe=6A600A77","https://www.facebook.com/profile.php?id=100064734424380","15","1831216143561010","KUNG GANTO BA NAMAN ANG BAHA EH DINA KO MAGBABAYAD NG PEDICAB PARA MAKATAWID LALANGUYIN KO NALANG HAHA

CTTO

LIKE AND SHARE Day by Day Music Production",,"35","86","1",,"7","129","23","1505217117000","https://www.facebook.com/permalink.php?story_fbid=pfbid02C1NVn17fsgmQZV68Mtj9SuUvnCG4EyVAzTSLYvzVqc7wWn4McRWXS545eysynqX9l&id=100064734424380"
,,,,,,,,,,,,,,,,,,,,"100057660241620","Single Goals","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/293118267_503710654894272_5720211800931625309_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1440x1440&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=UEWjcdgBYT0Q7kNvwFZ-R5T&_nc_oc=Adri_eUZXdHba_iJy4NVTDgxkerQcLzWORUJf9Rl8ce4-b9dRkkr51U8aTQPxWncDgQ&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=M5BNmU3WWx6OcNzz-Ko0sw&_nc_ss=7c2a8&oh=00_AQC3e7rUToUCWWkourRl38ID3i4pyKOGJ2EwWwiDF3UUmw&oe=6A5FF0F9","https://www.facebook.com/SingleGoalsOfficial","8","1901724983489827","Luh? Swimming sa baha un mga biig🐽",,"2","86","10","19","1","118","11","1505198596000","https://www.facebook.com/groups/bantayanimalwelfare/permalink/1901724983489827/"
"No photo description available.","799506870228634","photo","https://www.facebook.com/photo.php?fbid=799506870228634&set=a.808670933951897&type=3","No photo description available.","799506890228632","photo","https://www.facebook.com/photo.php?fbid=799506890228632&set=a.808670933951897&type=3","No photo description available.","799506900228631","photo","https://www.facebook.com/photo.php?fbid=799506900228631&set=a.808670933951897&type=3","No photo description available.","799506946895293","photo","https://www.facebook.com/photo.php?fbid=799506946895293&set=a.808670933951897&type=3","No photo description available.","799506973561957","photo","https://www.facebook.com/photo.php?fbid=799506973561957&set=a.808670933951897&type=3","100044269937796","Philippine trends and news","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/339734734_758056305998730_8353068742457012103_n.jpg?stp=c127.0.259.259a_cp0_dst-jpg_tt6&cstp=mx259x259&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=rzT9FqwElaYQ7kNvwFeLq2V&_nc_oc=AdpO1Iik8W_WbplYcuvxlKlky-yuy6_GevKSUzU8zczlJwcZqcpb8LdTs1PqrKUempk&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=M5BNmU3WWx6OcNzz-Ko0sw&_nc_ss=7c2a8&oh=00_AQB2yuflNJ3dTq1O9B-tG5-_lsJFnl4PvkWL2KfJxdGyHQ&oe=6A60023B","https://www.facebook.com/philippinetrendsandnews9","9","799507096895278","Kung ganito sana ang baha sa Manila, dmo n kelangan pumunta s beach db?",,"23","116","4","2","5","150","22","1505345868000","https://www.facebook.com/philippinetrendsandnews9/posts/pfbid0HM6HSkoaKmoY5S96G8eJeWmGEUazsv2ts1pAXzh2RsdBAmZCxPFH7jTpZcZ5RvVol"
,,,,,,,,,,,,,,,,,,,,"100064354285183","Trending Pinoy Videos","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/327437632_699013955230604_2440139704823269359_n.png?stp=c17.0.616.616a_cp0_dst-png&cstp=mx616x616&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=bD0N0Jvsd-IQ7kNvwFU9SiH&_nc_oc=AdrCMCJuxfK2zKgg6s4y5CwDbk8-9MiwDL7kAj7G8uj46aBeMuPsIZJJPuHnyiJCdo8&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=M5BNmU3WWx6OcNzz-Ko0sw&_nc_ss=7c2a8&oh=00_AQCYld_6b2UlZy8xzUa1ItgAYP-JJ5hdweG9ECaJxPdeTA&oe=6A600AA6","https://www.facebook.com/trendingpinoyvideoscom","2","1441480969300909","Baha ka lang, Pinoy kami.",,"9","94","4",,,"107","0","1505311965000","https://www.facebook.com/HokageThoughtsPage/posts/pfbid0C6WGEkVEwTXvagR2yYPdfavHJi5aRh7qte7EbFwNjmUoHPLinjv8hVM5ZuoieoPtl"
