"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","1321693527956681","photo","https://www.facebook.com/photo.php?fbid=1321693527956681&set=a.598816990244342&type=3","No photo description available.","1321694944623206","photo","https://www.facebook.com/photo.php?fbid=1321694944623206&set=a.598816990244342&type=3",,,,,,,,,,,,,"100003481386149","Rugiebee Tatad","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/714244847_26661864430179575_6704458501466140050_n.jpg?stp=c8.0.780.780a_cp0_dst-jpg_tt6&cstp=mx780x780&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=1d2534&_nc_ohc=rfY1p5x82ZYQ7kNvwFU95UO&_nc_oc=AdrccIlnhZA4-AgshhD_ISperN3nQsFP6XsGN8cpr-UC_haMRcg5JCpg-UbkYE73Mew&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=MQ72i982hHnlxFc9pTbuZg&_nc_ss=7c2a8&oh=00_AQAu4zZqvrXHza19AUpY_1j8u5Hkv8KMaPkhSFtVEzsxLA&oe=6A60104B","https://www.facebook.com/rugiebee","4","1321694987956535","BAHA",,,"26",,"5","1","32","0","1505208711000","https://www.facebook.com/rugiebee/posts/pfbid02mDcsgf8YTUopKQKcz5zd7Cpj2ddPoUBYaDwmrGT7i4u4jku6aosBbqWa8JzFKpD2l"
"No photo description available.","124911591495607","photo","https://www.facebook.com/photo/?fbid=124911591495607&set=a.117172275602872",,,,,,,,,,,,,,,,,"100019303000665","Evangeline Asiado Ariola","https://scontent-iad3-1.xx.fbcdn.net/v/t1.6435-1/100584428_572909156695846_193820745808216064_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx612x612&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_ohc=ySMjOdLJgxQQ7kNvwHzCCYj&_nc_oc=AdqI_wEzMctTwKmMWJAS0xQFjwAbaTNhUSyhxPUZ601DCSaFgms0JuiVQiKrFdWHQnI&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=MQ72i982hHnlxFc9pTbuZg&_nc_ss=7c2a8&oh=00_AQAdbvu5Mipp5vB6wNKSTteXX4qaylkJvwsYzGKC1sdnqQ&oe=6A8189FA","https://www.facebook.com/evangeline.asiadoariola.376","3","124911604828939","Happy birthday shan..di makapunta baha sa labas mahirap bumyahe..pa LBC ko na lang cake mo ha ha ha!joke",,,"18","2",,,"20","0","1505188005000","https://www.facebook.com/evangeline.asiadoariola.376/posts/pfbid0ecBc8K9zPL86ofaGC6BhzhvPDKzh6rESNpJr8pE3ypv6zHuqtbYsa6SgWHicEoYxl"
"No photo description available.","856979221149852","photo","https://www.facebook.com/photo/?fbid=856979221149852&set=a.271614264963624",,,,,,,,,,,,,,,,,"100063451585053","Pia Velasco","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/243016030_271614314963619_4018581487694668651_n.jpg?stp=c0.0.378.378a_cp0_dst-jpg_tt6&cstp=mx378x378&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Bx-seMl9aKwQ7kNvwEy6g76&_nc_oc=AdqLxtXY9BJ4q5agHx5JakfRlHi4KeN30pR4KIpOHxP-bagOTX8r18HL5LM_vFXx2qw&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=L5iXMg8mOBZTou-RjNYYEg&_nc_ss=7c2a8&oh=00_AQAg9sl4Ftk_mMXzuR_7i9V6tivAQ21O13LrI6MYJwoiag&oe=6A601942","https://www.facebook.com/sofiaschuckvelasco","0","856979231149851","Baha Update: CVS Subd. Gate Entrance Knee Deep.",,,"10",,"2",,"12","1","1505175479000","https://www.facebook.com/sofiaschuckvelasco/posts/pfbid0wvb6M1p8ky7t6AzbivXX5jtZMGdHM12Hk5sVd3jKEfL3g87bVAQ8nyadeqJ6brU2l"
,,,,,,,,,,,,,,,,,,,,"1017681613","Amy Babaev","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/603821598_10235982128266367_2170060806690226746_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=1d2534&_nc_ohc=6CslygWCsIkQ7kNvwEVWpm9&_nc_oc=Adou7fo85cSLbGS1gqW3uLyySBJG81zjKgUPLOwxjIOUcEDk-EpREWllB75sInwAXlc&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=L5iXMg8mOBZTou-RjNYYEg&_nc_ss=7c2a8&oh=00_AQD4rM2T2Jzms9TzqyuYwNKTDB1MZenB_mNwJnb7u7I5cA&oe=6A600323","https://www.facebook.com/amy.santosbabaev","0","2390796071146352","Kung ganito ang baha sa inyo, sarap sigurong mag-swimming. :-)",,,"5",,,,"5","0","1505212905000","https://www.facebook.com/jlofied/posts/pfbid0285ELEACGqAU3TtxDKywoacm2DUpcog77r5JpLiugtZB8dknp85Agki9UFc5xwnCzl"
"No photo description available.","1722303488074077","photo","https://www.facebook.com/photo/?fbid=1722303488074077&set=a.450302703777016",,,,,,,,,,,,,,,,,"100063918695888","Hotguy Burgers - Vista Verde Cainta","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/733993040_1497248865749056_4093873792910612270_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1254x1254&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=YCcJiPPJzaAQ7kNvwFUwK0E&_nc_oc=AdowIXYZoNk1ll-80jiQKK9mpim0MeoIUq3rF7OnXV36k6W5IJ1nyqR91olQpM6WZ4c&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=L5iXMg8mOBZTou-RjNYYEg&_nc_ss=7c2a8&oh=00_AQDtsGhRZVFL0M6tLGs_HyLBpjaDmsQOT6xpBV0765bjuA&oe=6A5FF92F","https://www.facebook.com/hotguyburgers","1","1722303501407409","Wala ng Baha, Wala din Pasok kaya Order na! 
#walangpasok #baha #hotguyburgers #deliver",,,"1",,,,"1","8","1505272555000","https://www.facebook.com/hotguyburgers/posts/pfbid0xBSYQaTV1xWEX38wvNBY3U9FjVC5x6NW43hpDUxHahywcN5sQTgcXfr2f6ZGCcEal"
"No photo description available.","1925867734353527","photo","https://www.facebook.com/photo/?fbid=1925867734353527&set=a.464802322328544",,,,,,,,,,,,,,,,,"100063963396760","Manna Prints PH","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/434161359_842446971230742_2382492729652435349_n.jpg?stp=c310.310.1428.1428a_cp0_dst-jpg_tt6&cstp=mx1428x1428&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=BtPeQdP5fB4Q7kNvwEBIv5c&_nc_oc=AdoqC3CF7sTJDQXOe1mRSjyWFvpsO0ZFJ8ICAq56wF2L5XcSsb6_qS4Tac58HaqKhvY&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=L5iXMg8mOBZTou-RjNYYEg&_nc_ss=7c2a8&oh=00_AQAHGERvPTUId9B1o1bDPOdjYUA9C9KmwkebO10JDCBWhw&oe=6A600C19","https://www.facebook.com/MannaPrintsPH","0","1925867751020192","Baha lang yan, Pinoy tayo! Stay safe 😉",,,"2",,,,"2","0","1505182396000","https://www.facebook.com/MannaPrintsPH/posts/pfbid024nSXuLK6oxf5gxEhRfS2mQAo1WGbydRvELvezyHFKvKywWcpzafKGqesXCcG53xUl"
"No photo description available.","1773173666043259","photo","https://www.facebook.com/photo.php?fbid=1773173666043259&set=a.456640739809782&type=3","No photo description available.","1773173712709921","photo","https://www.facebook.com/photo.php?fbid=1773173712709921&set=a.456640739809782&type=3","No photo description available.","1773173756043250","photo","https://www.facebook.com/photo.php?fbid=1773173756043250&set=a.456640739809782&type=3","No photo description available.","1773173792709913","photo","https://www.facebook.com/photo.php?fbid=1773173792709913&set=a.456640739809782&type=3","No photo description available.","1773173836043242","photo","https://www.facebook.com/photo.php?fbid=1773173836043242&set=a.456640739809782&type=3","100063915797784","JF-JR Japan Surplus Bike","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/300514406_456640773143112_3885094940337384915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx582x589&ctp=p40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=LgBbpB6iBPQQ7kNvwEAcLVk&_nc_oc=AdpEo7O0dejnDej0BlLpw7_1vwu0lYTDzA5Rbn0056yFoc-YGC-81oXBoBnEVTn2Q6M&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=L5iXMg8mOBZTou-RjNYYEg&_nc_ss=7c2a8&oh=00_AQDYpau5sa8OKKbhL7BHVbwU0X3i23UNnjeY5zRSL-pfmA&oe=6A5FF048","https://www.facebook.com/profile.php?id=100063915797784","1","1773175262709766","Japan bike   surplus
Wala pong baha dito pasyal po kayo
09284662227",,,"4",,,,"4","0","1505184732000","https://www.facebook.com/permalink.php?story_fbid=pfbid02XaifyhhbNBHyoGibqfhTBTuumPrFfCmy7b2gJVPgMXX8ACn6bJTAcJ138dCr4Rbvl&id=100063915797784"
"No photo description available.","1899835340033329","photo","https://www.facebook.com/photo/?fbid=1899835340033329&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwH-jcy_&_nc_oc=AdqhhkVBDMaRf_5qtUHjUjJq4bJQnCJ4BrwA3W_2xDMNg62ukAwLxE6cFUHhmdE1Uv4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=mc-eska2mE8o6N6-QWiXcA&_nc_ss=7c2a8&oh=00_AQAAaGiqB5Iu8dUPJZQcNty8S4uu8rMMjn0uL7gvGoBEnw&oe=6A600806","https://www.facebook.com/NIASNews","0","1899838256699704","FLOOD WATCH: UPDATE: I Mataas din ang baha sa Rizal Avenue sa Caloocan City, facebook post ni Mayor Oscar Malapitan makikita ang 2 pampasaherong bus na nagpumilit lumusonh sa baha, pinaalahanan niya rin ang mga motorista na huwag nang tangkain na dumaan sa lugar tanging mga ""submarine buses"" lang daw ang nakadaraan sa R. Papa. RVG, NIAS News #FloodPH #MaringPH",,,"4",,"2",,"6","2","1505200515000","https://www.facebook.com/NIASNews/posts/pfbid0BaMyiLuF2hBrUvi1eTE8BHpLFqVb8aoaTFXJeHiXqqFq2usbVn2ZfyXDjXUSDJTHl"
"No photo description available.","1899778746705655","photo","https://www.facebook.com/photo.php?fbid=1899778746705655&set=a.450601887091693&type=3","No photo description available.","1899778760038987","photo","https://www.facebook.com/photo.php?fbid=1899778760038987&set=a.450601887091693&type=3","No photo description available.","1899778756705654","photo","https://www.facebook.com/photo.php?fbid=1899778756705654&set=a.450601887091693&type=3",,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwH-jcy_&_nc_oc=AdqhhkVBDMaRf_5qtUHjUjJq4bJQnCJ4BrwA3W_2xDMNg62ukAwLxE6cFUHhmdE1Uv4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=mc-eska2mE8o6N6-QWiXcA&_nc_ss=7c2a8&oh=00_AQAAaGiqB5Iu8dUPJZQcNty8S4uu8rMMjn0uL7gvGoBEnw&oe=6A600806","https://www.facebook.com/NIASNews","2","1899778790038984","FLOOD WATCH: UPDATE: I Abot baywang na rin ang baha sa Cainta Rizal at patuloy pang tumataas dahil sa malakas na buhos ng ulan, ang ilang mga residente humihingi na ng tulong upang masagip mula sa kanilang mga bahay na pinasok ng baha [Photo via Jocelyn Berin] #MaringPH #NewsALERT #FloodPH",,,"17",,"6",,"23","6","1505194640000","https://www.facebook.com/NIASNews/posts/pfbid0xWmibgghBRuFXxndMTQXKsSzatHBT2xtLyDfKkGN497yNuV49CAMtykjJE1mLYUZl"
"No photo description available.","1899579516725578","photo","https://www.facebook.com/photo.php?fbid=1899579516725578&set=a.450601887091693&type=3","No photo description available.","1899579506725579","photo","https://www.facebook.com/photo.php?fbid=1899579506725579&set=a.450601887091693&type=3","No photo description available.","1899579520058911","photo","https://www.facebook.com/photo.php?fbid=1899579520058911&set=a.450601887091693&type=3",,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwH-jcy_&_nc_oc=AdqhhkVBDMaRf_5qtUHjUjJq4bJQnCJ4BrwA3W_2xDMNg62ukAwLxE6cFUHhmdE1Uv4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=mc-eska2mE8o6N6-QWiXcA&_nc_ss=7c2a8&oh=00_AQAAaGiqB5Iu8dUPJZQcNty8S4uu8rMMjn0uL7gvGoBEnw&oe=6A600806","https://www.facebook.com/NIASNews","1","1899579550058908","Metro: UPDATE: I Abot hanggang bintin na rin ang baha sa ilang lugar sa Espana sa Manila dahil sa walang patid na buhos ng ulan dulot ng Tropical Depression #MaringPH, sa mga kuhang ito ng isang commuter mula sa bus kitang kita na pati na rin ang loob ng University of Santo Tomas (UST) ay hindi nakaligtas sa mataas na baha kaninang alas 8 ng umaga. RVG, NIAS News [Photos via Franz Zotomayor]",,,"5",,,,"5","1","1505178883000","https://www.facebook.com/NIASNews/posts/pfbid02vNAKuyzadr3aUwUE84jwAPZPhsPa7LYs6mefNcG5hWY25sLepjqX9NLPGaVzKa8Kl"
"No photo description available.","682026765324905","photo","https://www.facebook.com/photo.php?fbid=682026765324905&set=a.104561503071437&type=3","No photo description available.","682026761991572","photo","https://www.facebook.com/photo.php?fbid=682026761991572&set=a.104561503071437&type=3","No photo description available.","682026751991573","photo","https://www.facebook.com/photo.php?fbid=682026751991573&set=a.104561503071437&type=3",,,,,,,,,"100005527626614","Ronald Macalla-osurman","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/705400090_2956003844593841_8933007959316890525_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx712x715&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=1d2534&_nc_ohc=VctKoRaxs8wQ7kNvwHfTplE&_nc_oc=AdronjDLNbU9JnDzqireIAWMZ9evRYV59MVH5uk2dJ15u97JWqdhYnHWbQhUCnolGLM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=mc-eska2mE8o6N6-QWiXcA&_nc_ss=7c2a8&oh=00_AQBKMQbSxjWwIMYGsqxEvDNe-_hTHGtMOlMarQodBgECHA&oe=6A6019EE","https://www.facebook.com/ronald.macallaosurman","9","682026795324902","Baha in karangalan?",,"1","30",,,,"31","0","1505193143000","https://www.facebook.com/ronald.macallaosurman/posts/pfbid02pVryfEbjzr7Z5ivzoRSk2MjJkX5Lhf7Ktfmh34e9HULvhabLXSSH2sce8yX9wtMDl"
"No photo description available.","10213952347032021","photo","https://www.facebook.com/photo/?fbid=10213952347032021&set=gm.942449735896010",,,,,,,,,,,,,,,,,"1510175640","Caldejon Ienam","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/598562171_10239751938205676_1942433694732281685_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2033x2048&ctp=s24x24&_nc_cat=110&ccb=1-7&_nc_sid=1d2534&_nc_ohc=GyhQzMXCo1YQ7kNvwGdVaod&_nc_oc=AdqNs0YmHPemSEQogL6k11_M3gqpfFBJgQXSfCI3MyQEG3lIVX_psAspwRj_o0it46k&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=mc-eska2mE8o6N6-QWiXcA&_nc_ss=7c2a8&oh=00_AQB9uCaL3EiN7UkRCh5H1aUfgHqMcdkrS-l-al8tbL_O1g&oe=6A600140","https://www.facebook.com/manei.caldejon","3","942449735896010","Keep safe and dry po everyone. Tuwang tuwa po kami kanina. Hanggang bewang po ni mommy ang tubig sa bahay namin. Sabi ni wowa, pag hanggang tenga na un ni mommy, lunod na ang daddy ko. (Di po kasi sya natalon pag bagong taon) Pers taym! Nakapagswimming po kami sa baha. Ang saya saya. Ang ending po... nabartolina kami at maliligo daw po kami ng malamig.",,"11","25","1",,,"37","0","1505181963000","https://www.facebook.com/groups/752416584899327/permalink/942449735896010/"
,,,,,,,,,,,,,,,,,,,,"100064257656782","Cainta At Iba pa","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/327191006_848088966491014_5115369693480035372_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx667x667&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NimDjOQkTXgQ7kNvwFKkFRu&_nc_oc=AdqfQFQjujyyWg6M3X0iDM5r3R5sgEvAjnkYhQuZfQGj5AEA1QqtLdFlw7m_nkYbihg&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=BtxLgeixu0mqGDLm094_6w&_nc_ss=7c2a8&oh=00_AQBXZFaZ9QnvYZWEgxChd8vHFAaV6AuHXhz8xTzgW4uAMA&oe=6A5FEF24","https://www.facebook.com/TagaCaintaAko","0","1388118447976061","Wow ganito pala yung baha kanina sa Ortigas Ave. Extension!! 😂😂",,"19","21",,,"1","41","0","1505225736000","https://www.facebook.com/tarasaeast/posts/pfbid02BAZ6EB7K41hzCCDR9hZ4Z9zWkeAjTXy446VVLziDLtLdGqKUdnETW4J2gRjMSHykl"
,,,,,,,,,,,,,,,,,,,,"100064455291399","Taga EAST Ka Ba?","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309207639_460638012761371_6940981572601408150_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=v6dYrv1txLUQ7kNvwGhYL4O&_nc_oc=Adq_XiM8HfegMqOeVyHIOBqd8B9ML5aDPnKoMIiKf_qhn5e46QnJSHgQYl6fyKHb6Kg&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=BtxLgeixu0mqGDLm094_6w&_nc_ss=7c2a8&oh=00_AQA-TpPvyJZHgurWeMwmzJ0GIs4U-gKVOug3R_yQoiecbg&oe=6A600A63","https://www.facebook.com/tarasaeast","2","1387810344673538","Pasig baha rin.",,,"14",,,,"14","0","1505189204000","https://www.facebook.com/tarasaeast/posts/pfbid02BtAPeA2Lvb7v85Jo3pNLXTLVUpWfcSF2CiVNMwV8BLd2jjgkdNnkvATP3wkFA6bsl"
"No photo description available.","1792330704128183","photo","https://www.facebook.com/photo/?fbid=1792330704128183&set=a.552402393578344",,,,,,,,,,,,,,,,,"100064257656782","Cainta At Iba pa","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/327191006_848088966491014_5115369693480035372_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx667x667&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NimDjOQkTXgQ7kNvwFKkFRu&_nc_oc=AdqfQFQjujyyWg6M3X0iDM5r3R5sgEvAjnkYhQuZfQGj5AEA1QqtLdFlw7m_nkYbihg&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=BtxLgeixu0mqGDLm094_6w&_nc_ss=7c2a8&oh=00_AQBXZFaZ9QnvYZWEgxChd8vHFAaV6AuHXhz8xTzgW4uAMA&oe=6A5FEF24","https://www.facebook.com/TagaCaintaAko","0","1792330724128181","Baha ba?? No problem! Tara swim tayo! 😂😂😂",,"3","6",,,"1","10","9","1505225586000","https://www.facebook.com/TagaCaintaAko/posts/pfbid08Z5dkJC4qVRmpjJu1gQdF4a9BH26i1WbzLs1qrDLzy4jQ6kegBH4Fnmz4ofqBVTSl"
"No photo description available.","1899827023367494","photo","https://www.facebook.com/photo.php?fbid=1899827023367494&set=a.450601887091693&type=3","No photo description available.","1899827026700827","photo","https://www.facebook.com/photo.php?fbid=1899827026700827&set=a.450601887091693&type=3",,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwH-jcy_&_nc_oc=AdqhhkVBDMaRf_5qtUHjUjJq4bJQnCJ4BrwA3W_2xDMNg62ukAwLxE6cFUHhmdE1Uv4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=BtxLgeixu0mqGDLm094_6w&_nc_ss=7c2a8&oh=00_AQD_hg5pCKB12Pv2M0FA8xOQ8zSqTUQ97E9z0otEBvyk7w&oe=6A600806","https://www.facebook.com/NIASNews","1","1899827066700823","FLOOD WATCH: UPDATE: TIGNAN I Nanatiling baha sa malaking bahagi ng Maysilo Cirlce sa Mandaluyong City dahil sa malakas na buhos ng ulan dulot ng Tropical Depression #MaringPH, ayon sa mga residente na madaling tumaas ang baha sa lugar kahit kaunti lamang ang ulan [Photo via Kriek Dalugdug] #FloodPH #NewsALERT",,,"2",,,,"2","6","1505199357000","https://www.facebook.com/NIASNews/posts/pfbid02d1gVRRzid6y3Fm7BwA5Qnm8vz8EJhFNrk2PZS4dpso8YZxCXnE2CcArgqqKk4UVLl"
"No photo description available.","1546617985360693","photo","https://www.facebook.com/photo/?fbid=1546617985360693&set=a.495123866112538",,,,,,,,,,,,,,,,,"100068447877099","Lamiran Outdoor Sandals and Apparel","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/332292074_925744745274564_2759860312932971602_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx939x948&ctp=s40x40&_nc_cat=110&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=o0T1n8-pwc8Q7kNvwHmkOgK&_nc_oc=Adqep0Aj1fYv0IZLYbBEgl6NOzOReEOgMivGYm1LjVW2Nmit8nTIz4FqJkrAITKiOM4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=BtxLgeixu0mqGDLm094_6w&_nc_ss=7c2a8&oh=00_AQDNbqo2X1muzJU_QTaP-geRGLIWla2v94ilpbqaJJRjVA&oe=6A5FFF2C","https://www.facebook.com/lamiranoutdoorsandalsofficial","1","1546618022027356","Magandang hapon, re sked n lng po muna ang mga meet up today, baha n po sa mga kalsada pra n din po sa ating kaligtasan, maraming salamat po s pang unawa, ingat po tayong lahat",,,"31","1",,,"32","0","1505200595000","https://www.facebook.com/lamiranoutdoorsandalsofficial/posts/pfbid0kQmZvwFPcoVn8fhGCR7WnuFsKcBi5JetHFskM7sHbH5BdpLyXjS88FumFtejw5aKl"
"No photo description available.","1936302530023782","photo","https://www.facebook.com/photo/?fbid=1936302530023782&set=a.454759210028397",,,,,,,,,,,,,,,,,"100064829645792","LoadXtreme Prepaid e-Loading Business","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/304968619_454759226695062_2291371032116440014_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1306x1306&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=oaAyDvYkJXUQ7kNvwG8D35c&_nc_oc=AdpFUJcqENyEQ5ZGJABA01tGcUgq8MPfM9lH1lQyPxySCmwNavfdw7vk2g495jZ_rJc&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=b3ptdikjZdZNFzZv72k58w&_nc_ss=7c2a8&oh=00_AQBxff6NfRbK9tL9SxL3Ak8BtxfrXagWytv3jGm5ETbx0w&oe=6A600AA1","https://www.facebook.com/Cellphoneloadnegosyo","0","1936302553357113","BAHA dito, BAHA doon!

Hirap lumusong sa baha pra magload, mkatext at mkamusta ang mahal sa buhay!

Grabe HASSLE!!!

buti nlang #LoadXtreme member ako, I can load myself anytime at anywhere!

Be one of us!
m.me/Cellphoneloadnegosyo
0927 924 1041
0998 228 5088

❎NO to Hassle ✅YES to Convenience

#LoadXtreme",,,"1",,,,"1","0","1505204605000","https://www.facebook.com/Cellphoneloadnegosyo/posts/pfbid02fS8EGpwnfkX7MbYJuaMmWWtgftn7tD2NigzdJWCK1ihLB5L1iPNx9cDVG4AhHxETl"
,,,,,,,,,,,,,,,,,,,,"100064455291399","Taga EAST Ka Ba?","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/309207639_460638012761371_6940981572601408150_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=v6dYrv1txLUQ7kNvwGhYL4O&_nc_oc=Adq_XiM8HfegMqOeVyHIOBqd8B9ML5aDPnKoMIiKf_qhn5e46QnJSHgQYl6fyKHb6Kg&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=b3ptdikjZdZNFzZv72k58w&_nc_ss=7c2a8&oh=00_AQAb3QMUQEHHiVasFQ-gZ0Qey9RnM9ylvUInaEp75jNHYQ&oe=6A600A63","https://www.facebook.com/tarasaeast","2","1387786638009242","Baha na ba sa inyo ka-East??",,,"9",,"2",,"11","0","1505186176000","https://www.facebook.com/tarasaeast/posts/pfbid0SLF2BtQ6W6BxqGS996HhwpSr47ppipuvrVTEg3VSKm2hegYZdrftCmgMbMVYCHAcl"
"No photo description available.","10207554270854031","photo","https://www.facebook.com/photo/?fbid=10207554270854031&set=gm.942534719220845",,,,,,,,,,,,,,,,,"1807667506","Medz Laude Solicito-Lucero","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/658949876_10225729070892673_8251103214661734232_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx806x806&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=1d2534&_nc_ohc=thofRG2Yy3MQ7kNvwFWWNmy&_nc_oc=AdoJWRmz_UrCP6YVNoL0HYxdn-oiSSZLF4dR9pQjDiwBrfidtS0XXwHtSuT8Dpmv5Z8&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=b3ptdikjZdZNFzZv72k58w&_nc_ss=7c2a8&oh=00_AQBaebRkXCnJsPg8CZVldtnKjpeO94yLNBBiuWfl4ESmbg&oe=6A5FF013","https://www.facebook.com/medingph","4","942534719220845","Cotton: Naku nay baha na! Paano na kami wiwiwi at pupupu nyan?!",,"9","25","1","1",,"36","0","1505199156000","https://www.facebook.com/groups/752416584899327/permalink/942534719220845/"
