"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","1911470822508410","photo","https://www.facebook.com/photo/?fbid=1911470822508410&set=a.445664950949789",,,,,,,,,,,,,,,,,"100065188621514","Own house","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/320234853_1552587815186792_4218386612115004400_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x956&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=TWLOGjSs_KcQ7kNvwGFspTb&_nc_oc=AdpC3O29BPJgoH8rtt_YDYQWdA-Gmt2TKFE9fcwsLKEEEoiG2Xpm943tEkJXk3NYviY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=-4QGpgKYZfYX0aH3EvG1GQ&_nc_ss=7c2a8&oh=00_AQDcSBhCh5x72kJ5_il65WbyqkIiZV1VmsIFjvqZurBM_g&oe=6A601591","https://www.facebook.com/profile.php?id=100065188621514","0","1911470875841738","Hampstead Place
Brgy. Nangka Marikina City
a modenize house and lot in marikina the location is free from flood becoz its eleveted.. Secured and safe becoz of Cctvs and 24/7 guarded place.

AMENITIES:
✔Basketball court
✔Parks and Playground
✔Guardhouse with Perimeter fence
✔Social hall
✔Swimming pool

Lot  area- 54 sqm
Floor area- 63.90 sqm
3 bedrooms
3 toilet & bath
1 car garage
service area
Total Contract Price 3,712,560
10% Downpayment 371,256
Reservation Fee- 20,000.00
Net Downpayment 351,256
12 mos to pay 29,271.33

90 % Balance 3,341,304
10 years to pay 38,589.04
15 years to pay 29,808.87
20 years to pay 25,664.97
For inquiries please send to me ur personal msg or Look for ms. Lyca @
09129929552
09151490399",,,,,,,"0","7","1505233883000","https://www.facebook.com/permalink.php?story_fbid=pfbid0xRrewL5jZde5Cu5cahWBAihngWHJYs76rvhFoia82kQMZ5CrTZMRrG5ERotB8k4dl&id=100065188621514"
"No photo description available.","1727551200611658","photo","https://www.facebook.com/photo/?fbid=1727551200611658&set=a.547114857449822",,,,,,,,,,,,,,,,,"100064539375893","Karmanila69","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/326371835_2701561856645055_3932664063432712373_n.png?stp=cp0_dst-png&cstp=mx864x864&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=C9J88aHAn5AQ7kNvwFkN18y&_nc_oc=Adq7jGIWZmh3l-G4Sg-jw5nTwxwAaDBWhnXeTCmdlwlFO8zQSxL5nNhHqeppOhnhSQg&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=-4QGpgKYZfYX0aH3EvG1GQ&_nc_ss=7c2a8&oh=00_AQCvgXHbk5SgIQSxdbVLLbiV0E5XiGH3w_6wI-Qa0wb7jQ&oe=6A5FF503","https://www.facebook.com/karmanila69","38","1727551483944963","When it rains, it pours :) Let us all be safe from rain and flood. 
Protect yourselves with umbrella.
Protect your car's under engine with engine cover.

#kapalangan #karmanila69 #protect #safe #enginecover
Visit www.facebook.com/kapalangan for more updates.",,,"6",,,,"6","0","1505199987000","https://www.facebook.com/karmanila69/posts/pfbid02wR7fBDEH9DHZiVjWskChpwx3Lxu9iMqNWMttPnzNL1i5CLpC6xcHdSSG3EetVpTl"
"No photo description available.","981368205337716","photo","https://www.facebook.com/photo/?fbid=981368205337716&set=a.260509118901401",,,,,,,,,,,,,,,,,"100048269451506","Edzon Sison","https://scontent-iad6-1.xx.fbcdn.net/v/t1.6435-1/42591535_1247479738726560_6035068696064425984_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1627x1627&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=bFt7n2vGZTYQ7kNvwEm86H4&_nc_oc=AdrIf0GRwI-DvBy422K2xI_idxtlPWdsxTWonaHZjHT6g2KFey63uZEzMmakcyv7mjs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=wdfwRiXZiHf-f2T5tl1NNQ&_nc_ss=7c2a8&oh=00_AQBloATu1U7dRlfOp3-QoIBM9PMsK_n_ZrPZRe10zFmdbQ&oe=6A81A819","https://www.facebook.com/profile.php?id=100048269451506","7","981368745337662","River status from Luver's Market up to the mountainous part of Brgy. San Rafael. No critical areas affected but flash flood is still a threat if heavy rain persists. Stay safe! 

San Rafael, Rodriguez Rizal.",,,,,,,"0","128","1505211975000","https://www.facebook.com/permalink.php?story_fbid=pfbid0H77WSpCRVapdK5mKtyk3ZAwvtYZkVsXPN8NoQSFQN4kD6gFZCGXbwozZgh2PKdeFl&id=100048269451506"
"No photo description available.","489711434717504","photo","https://www.facebook.com/photo/?fbid=489711434717504&set=a.765594168900955",,,,,,,,,,,,,,,,,"100063511354708","Living Begins Here","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/360097300_765594178900954_7311598443452088298_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx334x334&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=tYdu0NMqOTUQ7kNvwFK6qcO&_nc_oc=Adp-KUbCyg2nIRnePcIV_DJs-6sgzJqJ2N62RAd7P_oCYUSequP1BSgHX_RGz0K4UuM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=wdfwRiXZiHf-f2T5tl1NNQ&_nc_ss=7c2a8&oh=00_AQBpIVvIEDFf_-X35cLlOCUcxjO1L6-yuLlGJyauF9bgoA&oe=6A60041A","https://www.facebook.com/ReadingGodsWord.TheBible","1","489711481384166","""A Peek Into God's Word""
2 Timothy 3:16 - All Scripture is given by inspiration of God, and is profitable for doctrine, for reproof, for correction, for instruction in righteousness . . . (NKJV)
____________________________________________

Daniel 11:1-30 (NKJV)

~ Prophecies Concerning Persia and Greece ~ [cont.]

1) “Also in the first year of Darius the Mede, I, even I, stood up to confirm and strengthen him.) 2) And now I will tell you the truth: Behold, three more kings will arise in Persia, and the fourth shall be far richer than them all; by his strength, through his riches, he shall stir up all against the realm of Greece. 3) Then a mighty king shall arise, who shall rule with great dominion, and do according to his will. 4) And when he has arisen, his kingdom shall be broken up and divided toward the four winds of heaven, but not among his posterity nor according to his dominion with which he ruled; for his kingdom shall be uprooted, even for others besides these.

~ Warring Kings of North and South ~

5) “Also the king of the South shall become strong, as well as one of his princes; and he shall gain power over him and have dominion. His dominion shall be a great dominion. 6) And at the end of some years they shall join forces, for the daughter of the king of the South shall go to the king of the North to make an agreement; but she shall not retain the power of her authority, and neither he nor his authority shall stand; but she shall be given up, with those who brought her, and with him who begot her, and with him who strengthened her in those times. 7) But from a branch of her roots one shall arise in his place, who shall come with an army, enter the fortress of the king of the North, and deal with them and prevail. 8) And he shall also carry their gods captive to Egypt, with their princes and their precious articles of silver and gold; and he shall continue more years than the king of the North. 9) “Also, the king of the North shall come to the kingdom of the king of the South, but shall return to his own land. 10) However, his sons shall stir up strife, and assemble a multitude of great forces; and one shall certainly come and overwhelm and pass through; then he shall return to his fortress and stir up strife. 11) “And the king of the South shall be moved with rage, and go out and fight with him, with the king of the North, who shall muster a great multitude; but the multitude shall be given into the hand of his enemy. 12) When he has taken away the multitude, his heart will be lifted up; and he will cast down tens of thousands, but he will not prevail. 13) For the king of the North will return and muster a multitude greater than the former, and shall certainly come at the end of some years with a great army and much equipment. 14) “Now in those times many shall rise up against the king of the South. Also, violent men of your people shall exalt themselves in fulfillment of the vision, but they shall fall. 15) So the king of the North shall come and build a siege mound, and take a fortified city; and the forces of the South shall not withstand him. Even his choice troops shall have no strength to resist. 16) But he who comes against him shall do according to his own will, and no one shall stand against him. He shall stand in the Glorious Land with destruction in his power. 17) “He shall also set his face to enter with the strength of his whole kingdom, and upright ones with him; thus shall he do. And he shall give him the daughter of women to destroy it; but she shall not stand with him, or be for him. 18) After this he shall turn his face to the coastlands, and shall take many. But a ruler shall bring the reproach against them to an end; and with the reproach removed, he shall turn back on him. 19) Then he shall turn his face toward the fortress of his own land; but he shall stumble and fall, and not be found. 20) “There shall arise in his place one who imposes taxes on the glorious kingdom; but within a few days he shall be destroyed, but not in anger or in battle. 21) And in his place shall arise a vile person, to whom they will not give the honor of royalty; but he shall come in peaceably, and seize the kingdom by intrigue. 22) With the force of a flood they shall be swept away from before him and be broken, and also the prince of the covenant. 23) And after the league is made with him he shall act deceitfully, for he shall come up and become strong with a small number of people. 24) He shall enter peaceably, even into the richest places of the province; and he shall do what his fathers have not done, nor his forefathers: he shall disperse among them the plunder, spoil, and riches; and he shall devise his plans against the strongholds, but only for a time. 25) “He shall stir up his power and his courage against the king of the South with a great army. And the king of the South shall be stirred up to battle with a very great and mighty army; but he shall not stand, for they shall devise plans against him. 26) Yes, those who eat of the portion of his delicacies shall destroy him; his army shall be swept away, and many shall fall down slain. 27) Both these kings’ hearts shall be bent on evil, and they shall speak lies at the same table; but it shall not prosper, for the end will still be at the appointed time. 28) While returning to his land with great riches, his heart shall be moved against the holy covenant; so he shall do damage and return to his own land. 29) “At the appointed time he shall return and go toward the south; but it shall not be like the former or the latter. 30) For ships from Cypruss hall come against him; therefore he shall be grieved, and return in rage against the holy covenant, and do damage. “So he shall return and show regard for those who forsake the holy covenant.
- - - - - - - - - - - - - - - - - - - - - - -
~ ~ ~ NOTES ~ ~ ~
- - - - - - - - - - - - - - - - - - - - - - -

> Daniel 11:1-30

~ The vision of the Scriptures of truth ~

The angel shows Daniel the succession of the Persian and Grecian empires. The kings of Egypt and Syria are noticed: Judea was between their dominions, and affected by their contests. From verses 5-30, is generally considered to relate to the events which came to pass during the continuance of these governments; and from verse 21, to relate to Antiochus Epiphanes, who was a cruel and violent persecutor of the Jews. See what decaying, perishing things worldly pomp and possessions are, and the power by which they are gotten. God, in his providence, sets up one, and pulls down another, as he pleases. This world is full of wars and fightings, which come from men's lusts. All changes and revolutions of states and kingdoms, and every event, are plainly and perfectly foreseen by God. No word of God shall fall to the ground; but what he has designed, what he has declared, shall infallibly come to pass. While the potsherds of the earth strive with each other, they prevail and are prevailed against, deceive and are deceived; but those who know God will trust in him, and he will enable them to stand their ground, bear their cross, and maintain their conflict.

> > Notes From: ""Matthew Henry Concise Bible Commentary”

> > > If you have read this passage and agree, please comment ""AMEN"". Thus, giving God the glory. < < <

> Continued tomorrow: Daniel 11:29-45 [""The Northern King’s Blasphemies"" & ""The Northern King’s Conquests""]
____________________________________________

Psalm 18:30 - As for God, His way is perfect; the word of the LORD is proven; He is a shield to all who trust in Him. (NKJV)",,,,,,,"0","0","1505315873000","https://www.facebook.com/ReadingGodsWord.TheBible/posts/pfbid02pck5eURkAVnQ4HPhvwSMM9HWyneRrTAtjkKfNX131p2ydX22kPHjfNBnTxzHrxkGl"
"No photo description available.","1556335474423066","photo","https://www.facebook.com/photo.php?fbid=1556335474423066&set=a.444739727673942&type=3","No photo description available.","1556335511089729","photo","https://www.facebook.com/photo.php?fbid=1556335511089729&set=a.444739727673942&type=3","No photo description available.","1556335537756393","photo","https://www.facebook.com/photo.php?fbid=1556335537756393&set=a.444739727673942&type=3","No photo description available.","1556335561089724","photo","https://www.facebook.com/photo.php?fbid=1556335561089724&set=a.444739727673942&type=3","No photo description available.","1556335624423051","photo","https://www.facebook.com/photo.php?fbid=1556335624423051&set=a.444739727673942&type=3","100064137549158","Affordable House and Lot  for Sale, Pag-ibig Rent to Own","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/301576518_444739747673940_6555241904727739033_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1440x1440&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=sdS5woUEMcMQ7kNvwGhvhDn&_nc_oc=AdqnFlAe-tDbq_5snCfRlt-AA59Fokf9mEo1ICPnwKD_CY4peR_EbKSOzLbTBvmUosE&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=wdfwRiXZiHf-f2T5tl1NNQ&_nc_ss=7c2a8&oh=00_AQBh_rW-PJkS-I49so3tF6u4pLiKSW-KIvHBsLOONAJwuw&oe=6A60185C","https://www.facebook.com/RenttoOwnHouseandLotCondoforSale","1","1556336034423010","""Hampstead Place""
-Nangka Marikina City
-with Swimmingpool & Clubhouse

Near puregold jr
24hrs accessible to public transportation (thru Parang tricycle near 7.11 or Nangka near Sea Oil)

Complete Fnished
3 Bedrooms
3 Toilet & Bath
1 Car port
Basketball Court
Park and Playground
Social Hall
Swimming Pool
Guardhouse with Perimeter Fence
100% FLOOD FREE!!

Sample Computation: AMANDA REGULAR
Total Contract Price 3,712,560
10% Downpayment 371,256
Reservation Fee- 20,000
Net Downpayment 351,256 (12 mos to pay- 28,854)

90 % Balance thru Bank 3,341,304
15 years to pay 29,808
20 years to pay 25,664

================================
For details contact:
√ Ever / Ms. Dyan
☎Ofc Tel 2190660
Sun 09323119722 / 09231911551
Globe 09054159000 / 09054158000
Smart 09993884545
FB NAME: MIS DYAN

check my page for more properties for sale:
https://m.facebook.com/HouseandLotCondoforSalePhilippines/

#hampsteadPlaceMarikina #TreviMarikina #GreenwoodsPasig #MetropolisAngono #SunnyvilleAngono #lotforsaleinmontalban #staclaritahomes #lotforsaleinsanmateo #stalucialotforsale #staluciarealty
#vermontpark #vermontroyale #stalucialotforsale #lotforsale #vistaverde #lotforsalecainta #lotforsalemasinag #lotforsaleinantipolo #lotforsaleinmarikina #trevi #trevilot #crystalhomes #singleattachedhouseforsale #houseforSalenearSMSanmateo #misdyan #ponteverde #villagrande #sorrentovillage #ibizatownhomes #mondellohomes #villasanmateo #renttoownhouse #houseforsale #placidhomes #houseforsaleinmarikina",,,"1",,,,"1","18","1505228264000","https://www.facebook.com/RenttoOwnHouseandLotCondoforSale/posts/pfbid02QU1nMpZH4JFhZG8mrzcVDyY8xfp7PFjpYZRheCpSgEdMeDf2Ucz8HgFaTUVLBMJSl"
"No photo description available.","713401825510554","photo","https://www.facebook.com/photo.php?fbid=713401825510554&set=a.412020144302979&type=3","No photo description available.","713401905510546","photo","https://www.facebook.com/photo.php?fbid=713401905510546&set=a.412020144302979&type=3","No photo description available.","713401925510544","photo","https://www.facebook.com/photo.php?fbid=713401925510544&set=a.412020144302979&type=3","No photo description available.","713401952177208","photo","https://www.facebook.com/photo.php?fbid=713401952177208&set=a.412020144302979&type=3","No photo description available.","713402005510536","photo","https://www.facebook.com/photo.php?fbid=713402005510536&set=a.412020144302979&type=3","100064849906507","Affordable Rent to Own House","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/480463327_1052452256926428_2300803179690205311_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx958x960&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=49wwlq33tUQQ7kNvwECkfKx&_nc_oc=Ado-KWvjQRTCJGy5CPiSQ_kq_D_-qh4fIL1vgWmOTi9pe2uoFZCqevK0fO7Ghoh-o2A&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=wdfwRiXZiHf-f2T5tl1NNQ&_nc_ss=7c2a8&oh=00_AQB3UeEeBgC9OPNAC65UMvdwLyXMrNXhWeUWwjkHCGT68w&oe=6A601687","https://www.facebook.com/AffordableRentToOwnHouse9070187712","13","713402138843856","Greenridge Executive Village
Binangonan, Rizal

EXPANSION 6,000 per sqm ONLY!

An overlooking and Flood Free area in Rizal!!! Inquire now!!

PRICE (Sta.Lucia Portion Phase 1 to 4)
6,200 Regular Lot
minimum 120sqm

For FREE site visit, contact Ms. Christine
09070187712/09355343005",,,"3",,,,"3","40","1505225807000","https://www.facebook.com/AffordableRentToOwnHouse9070187712/posts/pfbid01atEQiunfiThQK88qQa8MkmgvDdPpjZQCR8tjReCfEBExHobgcL9Cgy4Q6n7KiYl"
"No photo description available.","1623265244383014","photo","https://www.facebook.com/photo/?fbid=1623265244383014&set=a.749545313845138",,,,,,,,,,,,,,,,,"100063690294805","Jona Homebakery","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/358693652_749545327178470_3650646494972851119_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx909x909&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=HSvA5zRU_HkQ7kNvwF1PbBr&_nc_oc=Adrlewj3_jLmZWO0AZpoLyPuJAsKZ1gBzw7YgP7z0QzJo3atZVXaz6NLOWlVgDQKjng&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=wdfwRiXZiHf-f2T5tl1NNQ&_nc_ss=7c2a8&oh=00_AQAuZFT4KFUzotf-Vl0OCOnp29heom9icnQ9LvhOUzPVTg&oe=6A600C96","https://www.facebook.com/jonahomebakery","0","1623269684382570","CARS CAKE for Luke's first birthday. 

Yesterday was a crazy day for us. There was a typhoon and all roads going to the venue are flooded. But neither typhoon nor flood can stop us and we did it! :) 
Thank you for trusting us :) 
#Homebaker #Happybaker #customcake #CarsCake #BirthdayCake #MarikinaBaker",,,"5","1",,,"6","0","1505319794000","https://www.facebook.com/jonahomebakery/posts/pfbid021T92LcS1bZAizrvGvaD46riCB6mZbiR5L13nGskWDsyADgVHGAV142LmsFe58EnAl"
"No photo description available.","116485989068617","photo","https://www.facebook.com/photo/?fbid=116485989068617&set=gm.1249752715170983&idorvanity=202700556542876",,,,,,,,,,,,,,,,,"100021216502106","Terra Alta Homes","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/478738531_1555076368542898_4905526499856418205_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx479x480&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=3zQwqRTyXNkQ7kNvwHLGsuZ&_nc_oc=AdpTfNl4MvpbzINRW6kFGuh8botMFBhceo_iycGzw9UagHstHOtKblH-ouPwJnM9dO8&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=WMYNgTTopKVy9czH12Bgdw&_nc_ss=7c2a8&oh=00_AQAn5HAqG4VIkGJc-FERp_07AYddqwLHwkqIBmd1bob3hA&oe=6A600D3F","https://www.facebook.com/eongold.gojiberry.3","0","1249752715170983","CUSTOM BUILD homes available here. Your design.. your own choice..
✔️Flood Free
✔️Fresh Air
✔Not crowded 
✔15 minutes to SM and Robinson Mall
✔️30 minutes to SLEX/TAGAYTAY 
Below is our family owned property in Terra Alta Homes located in Paliparan 1, Dasmarinas, Cavite for your references.
We have 47 plots of land ready for customize housing in this subdivision Terra Alta Homes. We have already built and sold 6 units, currently building a 7th unit, 40 units still available for custom building.
Being the owner of these houses, we can always offer flexible payment program with our clients to meet their own budget schedule.
Should you be relocating to Cavite or looking out for something concrete where you can grow your investment portfolio, discover this project. We will be happy to discuss more details with you.
For your questions, feel free to contact pm me. Thank you.😁",,,,,,,"0","0","1505229830000","https://www.facebook.com/groups/Toyabuyandsellgroups/permalink/1249752715170983/"
"No photo description available.","116008929088256","photo","https://www.facebook.com/photo/?fbid=116008929088256&set=a.477714897697711",,,,,,,,,,,,,,,,,"100063776153536","Cavite My Place My Home - Affordable Rent To Own Homes","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/299183914_477714917697709_8084130520038425077_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2008x2015&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FmclD_PjtCEQ7kNvwE-CUO4&_nc_oc=Adr9VsA3VRz8f1VOkXUhAeEO697FYMkuAHFztTW0RNSasGoNU0ngUQ1YoZquAAbAapQ&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=WMYNgTTopKVy9czH12Bgdw&_nc_ss=7c2a8&oh=00_AQAcyIF-jH5aPQ0jgGjWCZKYnESrr18pH7ceBlmqMyH-mw&oe=6A600B24","https://www.facebook.com/AffordableHousingGuideinCavite","1","116008962421586","Come and visit ELLISTON PLACE  and see for yourself the many potentials of owning a property in this community. 

Own your home sweet home now
✔️ PEACEFUL Community 
✔️ FLOOD FREE 
✔️ HOUSE COMPLETE FINISHED 
✔️ with free FENCE & Gate
✔️ THREE BEDROOMS
✔TWO TOILET & BATH
✔️24/7 Security 

For FREE tripping schedule and reservation assistance, message or call us at 0977-851-9476 / 0917-913-5307",,,"4",,,,"4","0","1505270939000","https://www.facebook.com/AffordableHousingGuideinCavite/posts/pfbid0THwTRFK9yGyNYHPrSq5ijUGEworSxkyhdt2Smdqs5sX3PVS5dVqKFdkMR13UJB1Cl"
"No photo description available.","1430886227008757","photo","https://www.facebook.com/photo/?fbid=1430886227008757&set=a.226680419493388",,,,,,,,,,,,,,,,,"100064542948515","Marikina City Rescue 161","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/541379745_1210200924474661_5482984993472514193_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=JyOFt-nYG3sQ7kNvwEh_7kK&_nc_oc=AdrExKqKBsdoZmsfQTcDOf-SHCV7bSMxvzxn_1EUlwm0QccKvk1W7SXOqcyCVaWi64c&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=WMYNgTTopKVy9czH12Bgdw&_nc_ss=7c2a8&oh=00_AQCYd-vJTKI6xq5mEXSc-xlf4l05LZgu1vtcriTj0sROtQ&oe=6A601102","https://www.facebook.com/MarikinaRescue161","6","1430886300342083","#ALISTO_MARIKEÑO
#RAINFALL_READING
Issued at 11:00 am Sept. 12, 2017
Recorded by Effective Flood Control Operation System (EFCOS)-MMDA Monitoring Stations:
Mt. Campana: 2mm
Mt. Boso - Boso: 1mm
Mt. Aries: 1mm
Mt. Oro: 0mm
Nangka: 0mm
#MARIKINA_STO_NIÑO_RIVER WATER LEVEL :
15 meters FIRST ALARM
Live Feed:
https://www.marikina.gov.ph/#livemarikina
#NoFlooded_areas
#MarikinaRescue161",,,"27",,"7",,"34","21","1505186057000","https://www.facebook.com/MarikinaRescue161/posts/pfbid027gqrBr7aMXuGjsYPrsn52zg3czrPx6AeyKery4s1y7yXTkmRu4hwfxSE45c9KtDnl"
"No photo description available.","1923335387906870","photo","https://www.facebook.com/photo.php?fbid=1923335387906870&set=a.376667627808036&type=3","No photo description available.","1923335427906866","photo","https://www.facebook.com/photo.php?fbid=1923335427906866&set=a.376667627808036&type=3","No photo description available.","1923335447906864","photo","https://www.facebook.com/photo.php?fbid=1923335447906864&set=a.376667627808036&type=3","No photo description available.","1923335464573529","photo","https://www.facebook.com/photo.php?fbid=1923335464573529&set=a.376667627808036&type=3","No photo description available.","1923335481240194","photo","https://www.facebook.com/photo.php?fbid=1923335481240194&set=a.376667627808036&type=3","100063944054114","Your Property Search","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/467504177_1022407803234012_6954309768880616130_n.jpg?stp=c117.117.790.790a_cp0_dst-jpg_tt6&cstp=mx790x790&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=9rpuKtCZhnwQ7kNvwESI_Kb&_nc_oc=AdohJY9cHJ4-3OKE0hFn41kYAGm7DxVUUX6FD3uVPeCnO0z7H2uqJOfZYB7pL0moRL8&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=WMYNgTTopKVy9czH12Bgdw&_nc_ss=7c2a8&oh=00_AQAt1LaV1kN1LGYdnsiTRDMvUgfDQAez-vYpd0XeQy2arQ&oe=6A5FFAB1","https://www.facebook.com/yourpropertysearch","22","1923335597906849","AFFORDABLE RESIDENTIAL LOTS FOR SALE!!!!
RESERVE YOURS...

↪MARIKINA...
↪PASIG..
↪TAYTAY
↪ANGONO
↪BINANGONAN
↪ BARAS,RIZAL

✔FLOOD FREE AREA...
✔ ALONG THE ROAD..
✔VERY ACCESSIBLE/24 HRS TRANSPORTATION
✔NEAR ESTABLISHMENTS...

#TREVISUBDIBISION
#MONTEVERDEROYALE
#SUNNYVILLEMANOR
#GREEENRIDGEEXCECUTIVEVILLAGE
#PALOALTOWITHNATURALFALLS
#GREENWOODSEXECUTIVEVILLAGE

FREE SITE VISIT....
CALL NOW!!!
0995-7197526/0921-2891985",,,"41",,,,"41","52","1505277334000","https://www.facebook.com/yourpropertysearch/posts/pfbid04bQqi5z2UZnr1WFxqhjZKcXdf7MXFq17yN527w527aJxhuSpXFgUACFL1xaCskRJl"
"No photo description available.","1611538072239362","photo","https://www.facebook.com/photo.php?fbid=1611538072239362&set=a.442291577919617&type=3","No photo description available.","1611538105572692","photo","https://www.facebook.com/photo.php?fbid=1611538105572692&set=a.442291577919617&type=3","No photo description available.","1611538165572686","photo","https://www.facebook.com/photo.php?fbid=1611538165572686&set=a.442291577919617&type=3","No photo description available.","1611538232239346","photo","https://www.facebook.com/photo.php?fbid=1611538232239346&set=a.442291577919617&type=3","No photo description available.","1611538282239341","photo","https://www.facebook.com/photo.php?fbid=1611538282239341&set=a.442291577919617&type=3","100064163349203","Rent To Own House And Lot","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/302553605_442291597919615_8490255912383080012_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx719x719&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=oAPytIpyKOcQ7kNvwGoU1dF&_nc_oc=Adq7aPWMZtWnlLSU5xLuLKBTSlB8zOe43tPo64h2qILoMsyPGc3vBO2H7QsShnQZDK0&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=WMYNgTTopKVy9czH12Bgdw&_nc_ss=7c2a8&oh=00_AQACMvWFAY5FqCvBOUh2FDv_rJ80nGvMf1ZAcAe9L8dM2g&oe=6A6005DD","https://www.facebook.com/01AnTraballo","0","1611538468905989",""" ORAS na  para  MAG-IPON AT MAG-INVEST para  SA FUTURE MO "".!

         "" RENT TO OWN HOUSE and LOT ""

Affordable • Flood Free • Accessible • Thru Pag - ibig and In House Financing •

#REALESTATE
#INVESTMENT

● Thru PAG-IBIG financing 30 years to pay - 1,898.

● 2,281 per month para po ito sa mga MINIMUM monthly income.

● 2,845 per month para po ito sa mga ABOVE minimum monthly income.

● Thru INHOUSE financing 7 years to pay - 8,541.

Feel free to send us a message for inquiry, site viewing schedule and reservations. God bless!

Marianita A. Traballo
Marketing Executive
Driven Marketing Group, Inc
Accredited Real Estate Salesperson
Smart: 0949-136-58-46
Globe: 0905-401-36-96",,,,"1",,,"1","0","1505196720000","https://www.facebook.com/01AnTraballo/posts/pfbid027WMmSPfDEN7h92TGQohBKtTHGsKUD8id2qywX3ZaxPkP6LtZ6xTpZVb5JNi3ZyAEl"
