"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/anger","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","545517118938380","photo","https://www.facebook.com/photo.php?fbid=545517118938380&set=a.647063400785530&type=3","No photo description available.","545517115605047","photo","https://www.facebook.com/photo.php?fbid=545517115605047&set=a.647063400785530&type=3","No photo description available.","545517112271714","photo","https://www.facebook.com/photo.php?fbid=545517112271714&set=a.647063400785530&type=3",,,,,,,,,"100064456281701","News5","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/352531091_590012623265943_7503745415624331533_n.png?stp=cp0_dst-png&cstp=mx719x719&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=VZI5zKGnILYQ7kNvwH5Cvbd&_nc_oc=Adr441R88OsinFqEBM3qhWAoUvk-BSIznGlAWxvc85id1efSVeJr347IP2CDKDSrcFw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=j_VOB50x5SDhi2mkDQBulQ&_nc_ss=7c2a8&oh=00_AQBFXUowImhxjHDcgh0T_xy07zjLD5nx6kM4YHB4RX3w3g&oe=6A601F4F","https://www.facebook.com/News5Everywhere","30","545517412271684","@romeltv5: Abot leeg na baha sa San Leonardo Nueva Ecija. #AksyonPanahon #LandoPH",,,"272",,"1",,"273","662","1445233584000","https://www.facebook.com/News5Everywhere/posts/pfbid0tfSHKzcUppbCFjRkonsLum25A1ChYVwif3kcwXywjyZaVo1A4veafarhGoktHD3nl"
,"10153536530665168","video",,,,,,,,,,,,,,,,,,"100064957951102","ABS-CBN News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/612193561_1385784586930127_8766501501849307524_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx513x511&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jjMlUL_Ip04Q7kNvwGjAedM&_nc_oc=AdoDHNmf1yXvJlDZqYdVkk1wcEXYzhPtx-XOJY9ExPG-s0ZxCQ_BFHIpVNpoKu7scU4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=j_VOB50x5SDhi2mkDQBulQ&_nc_ss=7c2a8&oh=00_AQBhZSt3MJUwNq4hY7-TWEUyIGPW7gNMFfZQn7qtRyyO1g&oe=6A600EDC","https://www.facebook.com/abscbnNEWS","179","10153536530665168","Lagpas-tao ang tubig-baha sa Brgy. Aduas Sur, Cabanatuan City. Ulat ni Raffy Bosano, ABS-CBN News. #LandoPH",,,"3178",,"2",,"3180","1188","1445279438000","https://www.facebook.com/abscbnNEWS/videos/10153536530665168/"
,"10153536571625168","video",,,,,,,,,,,,,,,,,,"100064957951102","ABS-CBN News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/612193561_1385784586930127_8766501501849307524_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx513x511&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jjMlUL_Ip04Q7kNvwGjAedM&_nc_oc=AdoDHNmf1yXvJlDZqYdVkk1wcEXYzhPtx-XOJY9ExPG-s0ZxCQ_BFHIpVNpoKu7scU4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=j_VOB50x5SDhi2mkDQBulQ&_nc_ss=7c2a8&oh=00_AQBhZSt3MJUwNq4hY7-TWEUyIGPW7gNMFfZQn7qtRyyO1g&oe=6A600EDC","https://www.facebook.com/abscbnNEWS","523","10153536571625168","Malawak na bahagi ng Tuguegarao, Cagayan Valley, apektado ng baha. Narito ang isang aerial video mula kay Bayan Patroller John Ryan Domingo. #LandoPH","5","1","8886","7","274","11","9184","10985","1445281257000","https://www.facebook.com/abscbnNEWS/videos/10153536571625168/"
,"10153534153740168","video",,,,,,,,,,,,,,,,,,"100064957951102","ABS-CBN News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/612193561_1385784586930127_8766501501849307524_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx513x511&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=jjMlUL_Ip04Q7kNvwGjAedM&_nc_oc=AdoDHNmf1yXvJlDZqYdVkk1wcEXYzhPtx-XOJY9ExPG-s0ZxCQ_BFHIpVNpoKu7scU4&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=j_VOB50x5SDhi2mkDQBulQ&_nc_ss=7c2a8&oh=00_AQBhZSt3MJUwNq4hY7-TWEUyIGPW7gNMFfZQn7qtRyyO1g&oe=6A600EDC","https://www.facebook.com/abscbnNEWS","42","10153534153740168","Nagtulong-tulong ang mga residente sa pagtulak ng mga lumubog na sasakyan dahil sa baha na hatid ni bagyong 'Lando'. Kuhang bidyo ni Raphael Bosano, ABS-CBNnews.com

Para sa karagdagang updates, sundan ang aming live blog: http://bit.ly/ABSCBNWeather",,,"2107",,,,"2107","222","1445175062000","https://www.facebook.com/abscbnNEWS/videos/10153534153740168/"
,"994679907219919","video",,,,,,,,,,,,,,,,,,"100064632611542","Bayan Mo, Ipatrol Mo","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/418541514_765959235568490_619545813751899744_n.jpg?stp=c461.29.1111.1112a_cp0_dst-jpg_tt6&cstp=mx1111x1112&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=uOfnjF7jFPsQ7kNvwGifew8&_nc_oc=AdoHoeuYLqaD2qkBtzL_OWodM8DTIMW_Df3A7EQyQDx_wEdsqQfHrMkUvPCaaqAJ99U&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=j_VOB50x5SDhi2mkDQBulQ&_nc_ss=7c2a8&oh=00_AQBuuhvAnwibtWe8zc0HocHLLPHYUzFfLSphIHFXthybTQ&oe=6A6004DB","https://www.facebook.com/bayanmoipatrolmo","67","994679907219919","PANOORIN: Malawak na bahagi ng Tuguegarao City, Cagayan Valley, apektado ng baha. Narito ang isang aerial video mula kay Bayan Patroller John Ryan Domingo.",,,"814",,"4",,"818","3511","1445240233000","https://www.facebook.com/bayanmoipatrolmo/videos/994679907219919/"
,"10153461809946977","video",,,,,,,,,,,,,,,,,,"100064849986224","GMA News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/658216539_1459297662908553_7892569438724908023_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_9Kw3PkUnsIQ7kNvwGzEp_C&_nc_oc=AdrJPgTHUJ5X-jcDyQocRe7xUcwY0samLl4Ix-pbXxNCBef779mCEsOD2GaKReK4bnc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=sLZ-itDk_fGf_DGdBppK0g&_nc_ss=7c2a8&oh=00_AQBoNOCwsHrKBwTVHsptat0uMSUM3ALAe8YPYcCoh9vmmg&oe=6A5FFBBF","https://www.facebook.com/gmanews","64","10153461809946977","YouScoop: Bahagyang humupa pero mataas pa rin ang baha dulot ng #LandoPH sa Brgy. Nabao, Cabanatuan City ayon kay YouScooper Christopher Atazar. Nananawagan sina YouScooper Christopher at iba pang binaha sa lugar ng tulong mula sa gobyerno dahil marami raw ngayon ang hindi makabalik sa kanilang mga bahay.

Maaaring ipadala ang inyong ulat sa:

Facebook: facebook.com/youscoop
Twitter: twitter.com/youscoop
Instagram: instagram.com/youscoop
Email: youscoop@gmanews.tv
Official Facebook group: gmane.ws/YouScoopFBGroup

QUICK LINK: gmanews.tv/LandoPH",,,"2459",,,,"2459","582","1445220722000","https://www.facebook.com/gmanews/videos/10153461809946977/"
"No photo description available.","742826035840128","photo","https://www.facebook.com/photo/?fbid=742826035840128&set=gm.10153590079833805",,,,,,,,,,,,,,,,,"100003382145446","Benjie Russell","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/616227692_25260407310321993_4401550832989803507_n.jpg?stp=cp6_dst-jpg_tt6&cstp=mx1320x1321&ctp=s24x24&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_ohc=f8taVFWepUEQ7kNvwHEd7GT&_nc_oc=AdpETELK7A122WuBwCXXBfbLL60qu7IW4HI8saHMzduYYQfUcpz3jVY-WprhPpA9704&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=sLZ-itDk_fGf_DGdBppK0g&_nc_ss=7c2a8&oh=00_AQAdhn0sXT_M8KsNOn3VrLnjut-pnHaGoMRoE85J5d89yQ&oe=6A60166B","https://www.facebook.com/juan.delacruz.1441810","23","10153590079833805","""MATON"" pwede pag may Baha !",,,"180",,,,"180","0","1445200381000","https://www.facebook.com/groups/138252703804/permalink/10153590079833805/"
"No photo description available.","994643297223580","photo","https://www.facebook.com/photo.php?fbid=994643297223580&set=a.486863240144759&type=3","No photo description available.","994643253890251","photo","https://www.facebook.com/photo.php?fbid=994643253890251&set=a.486863240144759&type=3",,,,,,,,,,,,,"100064632611542","Bayan Mo, Ipatrol Mo","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/418541514_765959235568490_619545813751899744_n.jpg?stp=c461.29.1111.1112a_cp0_dst-jpg_tt6&cstp=mx1111x1112&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=uOfnjF7jFPsQ7kNvwGifew8&_nc_oc=AdoHoeuYLqaD2qkBtzL_OWodM8DTIMW_Df3A7EQyQDx_wEdsqQfHrMkUvPCaaqAJ99U&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=sLZ-itDk_fGf_DGdBppK0g&_nc_ss=7c2a8&oh=00_AQDLgH1jSm_dgSUAF7CG3-0o2NY3IJpbQPG6vIovo9-ZQg&oe=6A6004DB","https://www.facebook.com/bayanmoipatrolmo","1","994643423890234","Makapal na putik na dala ng baha kagabi, malaking problema sa kalsada ng Cabanatuan City, Nueva Ecija. (Kuha ni Kori Quintos, ABS-CBN News)",,,"56",,,,"56","16","1445230728000","https://www.facebook.com/bayanmoipatrolmo/posts/pfbid02tU4tUCDNhj6qtJdHs8NcbS7zr5wXYrWteK4GSBvQoXYR7e3yjR81Ef6SGN3FCtDl"
,"10153462194221977","video",,,,,,,,,,,,,,,,,,"100064849986224","GMA News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/658216539_1459297662908553_7892569438724908023_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1200x1200&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=_9Kw3PkUnsIQ7kNvwGzEp_C&_nc_oc=AdrJPgTHUJ5X-jcDyQocRe7xUcwY0samLl4Ix-pbXxNCBef779mCEsOD2GaKReK4bnc&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=sLZ-itDk_fGf_DGdBppK0g&_nc_ss=7c2a8&oh=00_AQBoNOCwsHrKBwTVHsptat0uMSUM3ALAe8YPYcCoh9vmmg&oe=6A5FFBBF","https://www.facebook.com/gmanews","157","10153462194221977","Halos lampas-tao na ang baha sa Brgy. Can-Dating sa Arayat, Pampanga dahil sa pag-ulan na dulot ng Bagyong #LandoPH. Bumaha rin ba sa lugar n'yo dahil sa #LandoPH? 

Maaaring ipadala ang inyong ulat, photo, o video sa:

Facebook: facebook.com/youscoop
Twitter: twitter.com/youscoop
Instagram: instagram.com/youscoop
Email: youscoop@gmanews.tv
Official Facebook group: gmane.ws/YouScoopFBGroup

QUICK LINK: gmanews.tv/LandoPH",,,"2539",,"2",,"2541","1472","1445243762000","https://www.facebook.com/gmanews/videos/10153462194221977/"
,"545461098943982","video",,,,,,,,,,,,,,,,,,"100064456281701","News5","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/352531091_590012623265943_7503745415624331533_n.png?stp=cp0_dst-png&cstp=mx719x719&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=VZI5zKGnILYQ7kNvwH5Cvbd&_nc_oc=Adr441R88OsinFqEBM3qhWAoUvk-BSIznGlAWxvc85id1efSVeJr347IP2CDKDSrcFw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=sLZ-itDk_fGf_DGdBppK0g&_nc_ss=7c2a8&oh=00_AQA8Nqi7G7gvjcFV_6G5bIK4poIjcn_XmxGu237b9EaLOA&oe=6A601F4F","https://www.facebook.com/News5Everywhere","6","545461098943982","EPEKTO NG BAGYONG 'LANDO' SA AURORA

For more videos visit us at www.news5.com.ph

Lubog sa baha ang ilang kabahayan sa Aurora sa paghagupit ng Bagyong 'Lando' sa probinsya. Bagama't handa ang mga residente at lokal na pamahalaan, hindi nila akalain ang tindi ng lakas ng hangin at ulan na bungsod ng bagyo.
Ulat ni Jenny Dongon",,"1","49",,,,"50","96","1445218186000","https://www.facebook.com/News5Everywhere/videos/545461098943982/"
